Time_s,Current_A,V_measured_V,V_estimated_V,OCV_V,SOC_estimated,R0_Ohm,Up_RC_V,V_error_V,SOC_actual,SOC_error_percent
76.806,-0.0003591,4.056,4.059272298232048,4.078092838518616,0.9348686520414551,0.0996861138834925,0.019034270727998112,-0.0032722982320478877,0.9952,6.0331347958544885
77.808,-0.0003591,4.056,4.0589317567410035,4.077972560792247,0.9347113164041038,0.09967622727487668,0.019228578433188245,-0.002931756741003433,0.9951,6.038868359589622
78.805,-0.0003588,4.056,4.0586301071108215,4.077864914771172,0.9345699485782004,0.09966738680492873,0.01939950239693487,-0.0026301071108214558,0.995,6.0430051421799575
79.806,-0.0003588,4.052,4.058362819078545,4.07776831050599,0.9342272122185321,0.09965945964341658,0.01985419199680115,-0.006362819078545634,0.9949,6.06727877814679
80.816,-0.000359,4.056,4.057675003527229,4.077534562428684,0.93413828676519,0.09964030516745656,0.019952191324964647,-0.0016750035272288244,0.9948,6.066171323481006
81.82,-0.0003588,4.056,4.057516619520277,4.077474022320611,0.9340571104280968,0.09963535051899473,0.02003752117220386,-0.0015166195202773736,0.9948,6.074288957190321
82.813,-0.0003589,4.056,4.0573761711791505,4.077418796587889,0.9339828744414929,0.09963083313917011,0.020111656983703798,-0.0013761711791504538,0.9947,6.071712555850716
83.807,-0.00035870000000000005,4.056,4.0572516848962525,4.077368325080286,0.9339148492800947,0.0996267066172001,0.020175907265820917,-0.0012516848962524918,0.9946,6.068515071990532
84.817,-0.0003589,4.052,4.05714127997421,4.0773221034673055,0.9336337415375603,0.09962292924307845,0.02053407869186235,-0.0051412799742101,0.9945,6.086625846243976
85.808,-0.0003588,4.056,4.056592890135982,4.077131375392756,0.9336016618093247,0.099607359662033,0.020547865693334992,-0.0005928901359819605,0.9944,6.079833819067526
86.815,-0.000359,4.052,4.056557361614465,4.077109638258297,0.933352982156573,0.09960558701825976,0.02086170168778517,-0.004557361614465627,0.9943,6.094701784342693
87.807,-0.0003585,4.052,4.056075706458789,4.076941333609846,0.9331328250522848,0.09959187478796569,0.021140048029250336,-0.004075706458789519,0.9943,6.1167174947715175
88.811,-0.0003589,4.052,4.055649000990135,4.076792629155181,0.9329370450400465,0.09957977893796449,0.02138640580630798,-0.0036490009901353204,0.9942,6.126295495995349
89.818,-0.0003588,4.052,4.055270989205939,4.076660625426335,0.9327622511915444,0.09956905738087789,0.02160404792652076,-0.0032709892059390455,0.9941,6.133774880845555
90.812,-0.0003586,4.052,4.054936000196561,4.07654295956923,0.9326056435558503,0.09955951328794377,0.02179598603602308,-0.0029360001965610394,0.994,6.13943564441497
91.818,-0.0003586,4.052,4.054639052590997,4.076437687409084,0.9324648839525207,0.09955098505553532,0.02196496809354177,-0.002639052590997615,0.9939,6.143511604747931
92.808,-0.00035870000000000005,4.052,4.054375794248918,4.076343190848598,0.9323379980570792,0.09954333847065078,0.02211348770468424,-0.002375794248917984,0.9938,6.146200194292084
93.811,-0.0003588,4.052,4.054142383127376,4.076258107909971,0.9322233034112252,0.0995364608086364,0.022243796014178557,-0.002142383127376135,0.9938,6.157669658877484
94.814,-0.00035870000000000005,4.052,4.053935434068385,4.076181281437531,0.932119354091386,0.09953025650065941,0.022357917788894194,-0.0019354340683852556,0.9937,6.1580645908614
95.819,-0.00035870000000000005,4.052,4.053751903580298,4.07611171969056,0.9320249011296431,0.09952464381762632,0.02245766461384885,-0.0017519035802981975,0.9936,6.157509887035695
96.81,-0.0003586,4.052,4.053589148229319,4.076048568318789,0.9319388568373765,0.09951955248763282,0.02254465664590154,-0.001589148229319548,0.9935,6.156114316262351
97.814,-0.00035870000000000005,4.052,4.053444778033531,4.0759910850649455,0.931860271590507,0.09951492158447361,0.022620336192764174,-0.0014447780335311577,0.9934,6.1539728409492955
98.818,-0.0003585,4.052,4.053316756061469,4.075938623469898,0.9317883088165023,0.09951069813286646,0.022685990832328466,-0.0013167560614695262,0.9933,6.151169118349764
99.808,-0.0003585,4.052,4.053203178369921,4.075890615131014,0.9317222338338721,0.0995068356498987,0.022742761351752745,-0.0012031783699217868,0.9933,6.157776616612787
100.811,-0.0003585,4.052,4.053102427573879,4.075846561923499,0.9316613962522692,0.09950329345743329,0.022791662201369908,-0.001102427573879794,0.9932,6.153860374773079
101.812,-0.0003584,4.048,4.053013060430145,4.075806023668334,0.9313837361269354,0.09950003566659493,0.02313482666938619,-0.005013060430145266,0.9931,6.171626387306461
102.809,-0.0003586,4.048,4.052485605897705,4.075621290540155,0.9311398020112536,0.09948521180951979,0.023440616906444157,-0.004485605897705192,0.993,6.186019798874643
103.814,-0.0003586,4.048,4.052018316177569,4.075459379284963,0.9309241768555911,0.09947224954481018,0.023712342291948754,-0.00401831617756887,0.9929,6.197582314440886
104.814,-0.0003586,4.052,4.051604134703695,4.075316558207299,0.9309451315724296,0.09946083976098148,0.02364639227619405,0.0003958652963049758,0.9928,6.1854868427570375
105.809,-0.0003586,4.052,4.05168385704248,4.075330425340493,0.9309621468980972,0.09946194657765131,0.023586832284445542,0.00031614295751936083,0.9928,6.183785310190282
106.811,-0.0003585,4.048,4.051754603113387,4.075341687496659,0.9307559374768524,0.09946284563570539,0.023835402429323863,-0.003754603113386601,0.9927,6.194406252314765
107.811,-0.0003586,4.048,4.0513699869487265,4.075205319977047,0.9305728846031643,0.09945196916615082,0.024055820554820428,-0.0033699869487264777,0.9926,6.20271153968357
108.811,-0.0003586,4.048,4.051029025617336,4.0750844836676405,0.9304095947921587,0.09944234948346717,0.02425081972055982,-0.0030290256173355345,0.9925,6.2090405207841375
109.811,-0.0003585,4.048,4.050726677882191,4.0749768667235715,0.9302633021247098,0.09943379675410116,0.024422957784374658,-0.002726677882191275,0.9924,6.213669787529019
