time_s,voltage_V,current_A,soc_k,soc_c,state,timestamp
22653.7,3.936,-0.356,0.643,0.63,DIS,2026-01-19 02:54:59.786
22654.713,3.936,-0.356,0.642,0.63,DIS,2026-01-19 02:55:00.799
22655.705,3.936,-0.356,0.642,0.63,DIS,2026-01-19 02:55:01.791
22656.714,3.936,-0.356,0.642,0.63,DIS,2026-01-19 02:55:02.800
22657.709,3.94,-0.356,0.642,0.63,DIS,2026-01-19 02:55:03.795
22658.72,3.936,-0.356,0.642,0.63,DIS,2026-01-19 02:55:04.806
22659.714,3.94,-0.356,0.642,0.63,DIS,2026-01-19 02:55:05.800
22660.718,3.936,-0.356,0.642,0.63,DIS,2026-01-19 02:55:06.804
22661.729,3.936,-0.356,0.642,0.629,DIS,2026-01-19 02:55:07.815
22662.726,3.936,-0.356,0.642,0.629,DIS,2026-01-19 02:55:08.812
22663.73,3.932,-0.356,0.642,0.629,DIS,2026-01-19 02:55:09.816
22664.721,3.936,-0.356,0.6409999999999999,0.629,DIS,2026-01-19 02:55:10.807
22665.73,3.936,-0.356,0.6409999999999999,0.629,DIS,2026-01-19 02:55:11.816
22666.732,3.936,-0.356,0.6409999999999999,0.629,DIS,2026-01-19 02:55:12.818
22667.731,3.944,-0.356,0.6409999999999999,0.629,DIS,2026-01-19 02:55:13.817
22668.742,3.936,-0.355,0.6409999999999999,0.629,DIS,2026-01-19 02:55:14.828
22669.737,3.94,-0.356,0.6409999999999999,0.629,DIS,2026-01-19 02:55:15.823
22670.733,3.936,-0.356,0.6409999999999999,0.629,DIS,2026-01-19 02:55:16.819
22671.745,3.936,-0.356,0.6409999999999999,0.629,DIS,2026-01-19 02:55:17.831
22672.741,3.936,-0.356,0.6409999999999999,0.629,DIS,2026-01-19 02:55:18.827
22673.75,3.936,-0.356,0.6409999999999999,0.628,DIS,2026-01-19 02:55:19.836
22674.745,3.94,-0.356,0.6409999999999999,0.628,DIS,2026-01-19 02:55:20.831
22675.757,3.94,-0.356,0.6409999999999999,0.628,DIS,2026-01-19 02:55:21.843
22676.75,3.936,-0.356,0.64,0.628,DIS,2026-01-19 02:55:22.836
22677.751,3.936,-0.356,0.64,0.628,DIS,2026-01-19 02:55:23.837
22678.761,3.932,-0.356,0.64,0.628,DIS,2026-01-19 02:55:24.847
22679.754,3.944,-0.356,0.64,0.628,DIS,2026-01-19 02:55:25.840
22680.765,3.936,-0.356,0.64,0.628,DIS,2026-01-19 02:55:26.851
22681.761,3.936,-0.356,0.64,0.628,DIS,2026-01-19 02:55:27.847
22682.768,3.94,-0.356,0.64,0.628,DIS,2026-01-19 02:55:28.854
22683.763,3.936,-0.356,0.64,0.628,DIS,2026-01-19 02:55:29.849
22684.765,3.94,-0.356,0.64,0.628,DIS,2026-01-19 02:55:30.851
22685.776,3.936,-0.356,0.64,0.628,DIS,2026-01-19 02:55:31.862
22686.77,3.94,-0.356,0.64,0.627,DIS,2026-01-19 02:55:32.856
22687.767,3.932,-0.356,0.64,0.627,DIS,2026-01-19 02:55:33.853
22688.781,3.936,-0.356,0.639,0.627,DIS,2026-01-19 02:55:34.867
22689.781,3.936,-0.356,0.639,0.627,DIS,2026-01-19 02:55:35.867
22690.774,3.932,-0.356,0.639,0.627,DIS,2026-01-19 02:55:36.860
22691.784,3.932,-0.356,0.639,0.627,DIS,2026-01-19 02:55:37.870
22692.785,3.936,-0.356,0.639,0.627,DIS,2026-01-19 02:55:38.871
22693.784,3.94,-0.356,0.639,0.627,DIS,2026-01-19 02:55:39.870
22694.78,3.936,-0.356,0.639,0.627,DIS,2026-01-19 02:55:40.866
22695.785,3.936,-0.356,0.639,0.627,DIS,2026-01-19 02:55:41.871
22696.793,3.932,-0.356,0.639,0.627,DIS,2026-01-19 02:55:42.879
22697.788,3.936,-0.356,0.639,0.627,DIS,2026-01-19 02:55:43.874
22698.802,3.94,-0.356,0.639,0.626,DIS,2026-01-19 02:55:44.888
22699.796,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:45.882
22700.806,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:46.892
22701.803,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:47.889
22702.811,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:48.897
22703.811,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:49.897
22704.809,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:50.895
22705.804,3.932,-0.356,0.638,0.626,DIS,2026-01-19 02:55:51.890
22706.811,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:52.897
22707.806,3.932,-0.356,0.638,0.626,DIS,2026-01-19 02:55:53.892
22708.82,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:54.906
22709.812,3.936,-0.356,0.638,0.626,DIS,2026-01-19 02:55:55.898
22710.822,3.932,-0.356,0.637,0.625,DIS,2026-01-19 02:55:56.908
22711.82,3.94,-0.356,0.637,0.625,DIS,2026-01-19 02:55:57.906
22712.816,3.936,-0.356,0.637,0.625,DIS,2026-01-19 02:55:58.902
22713.831,3.936,-0.356,0.637,0.625,DIS,2026-01-19 02:55:59.917
22714.823,3.932,-0.356,0.637,0.625,DIS,2026-01-19 02:56:00.909
22715.835,3.936,-0.356,0.637,0.625,DIS,2026-01-19 02:56:01.921
22716.825,3.94,-0.356,0.637,0.625,DIS,2026-01-19 02:56:02.911
22717.835,3.932,-0.356,0.637,0.625,DIS,2026-01-19 02:56:03.921
22718.829,3.936,-0.356,0.637,0.625,DIS,2026-01-19 02:56:04.915
22719.841,3.936,-0.356,0.637,0.625,DIS,2026-01-19 02:56:05.927
22720.841,3.936,-0.356,0.637,0.625,DIS,2026-01-19 02:56:06.927
22721.835,3.94,-0.356,0.637,0.625,DIS,2026-01-19 02:56:07.921
22722.85,3.932,-0.356,0.637,0.624,DIS,2026-01-19 02:56:08.936
22723.843,3.932,-0.356,0.636,0.624,DIS,2026-01-19 02:56:09.929
22724.847,3.932,-0.356,0.636,0.624,DIS,2026-01-19 02:56:10.933
22725.847,3.936,-0.356,0.636,0.624,DIS,2026-01-19 02:56:11.933
22726.852,3.94,-0.356,0.636,0.624,DIS,2026-01-19 02:56:12.938
22727.849,3.932,-0.356,0.636,0.624,DIS,2026-01-19 02:56:13.935
22728.849,3.932,-0.356,0.636,0.624,DIS,2026-01-19 02:56:14.935
22729.862,3.932,-0.356,0.636,0.624,DIS,2026-01-19 02:56:15.948
22730.857,3.936,-0.356,0.636,0.624,DIS,2026-01-19 02:56:16.943
22731.868,3.932,-0.356,0.636,0.624,DIS,2026-01-19 02:56:17.954
22732.864,3.936,-0.356,0.636,0.624,DIS,2026-01-19 02:56:18.950
22733.859,3.936,-0.356,0.636,0.624,DIS,2026-01-19 02:56:19.945
22734.871,3.932,-0.356,0.635,0.623,DIS,2026-01-19 02:56:20.957
22735.862,3.944,-0.356,0.635,0.623,DIS,2026-01-19 02:56:21.948
22736.864,3.936,-0.356,0.635,0.623,DIS,2026-01-19 02:56:22.950
22737.871,3.936,-0.356,0.635,0.623,DIS,2026-01-19 02:56:23.957
22738.881,3.932,-0.356,0.635,0.623,DIS,2026-01-19 02:56:24.967
22739.88,3.932,-0.356,0.635,0.623,DIS,2026-01-19 02:56:25.966
22740.873,3.936,-0.356,0.635,0.623,DIS,2026-01-19 02:56:26.959
22741.888,3.94,-0.356,0.635,0.623,DIS,2026-01-19 02:56:27.974
22742.881,3.94,-0.355,0.635,0.623,DIS,2026-01-19 02:56:28.967
22743.879,3.936,-0.356,0.635,0.623,DIS,2026-01-19 02:56:29.965
22744.887,3.932,-0.356,0.635,0.623,DIS,2026-01-19 02:56:30.973
22745.89,3.932,-0.356,0.635,0.623,DIS,2026-01-19 02:56:31.976
22746.885,3.936,-0.356,0.635,0.622,DIS,2026-01-19 02:56:32.971
22747.9,3.932,-0.356,0.634,0.622,DIS,2026-01-19 02:56:33.986
22748.891,3.936,-0.356,0.634,0.622,DIS,2026-01-19 02:56:34.977
22749.903,3.932,-0.356,0.634,0.622,DIS,2026-01-19 02:56:35.989
22750.901,3.936,-0.356,0.634,0.622,DIS,2026-01-19 02:56:36.987
22751.9,3.932,-0.356,0.634,0.622,DIS,2026-01-19 02:56:37.986
22752.903,3.936,-0.356,0.634,0.622,DIS,2026-01-19 02:56:38.989
22753.897,3.936,-0.356,0.634,0.622,DIS,2026-01-19 02:56:39.983
22754.908,3.932,-0.356,0.634,0.622,DIS,2026-01-19 02:56:40.994
22755.903,3.932,-0.356,0.634,0.622,DIS,2026-01-19 02:56:41.989
22756.914,3.936,-0.356,0.634,0.622,DIS,2026-01-19 02:56:43.000
22757.906,3.936,-0.356,0.634,0.622,DIS,2026-01-19 02:56:43.992
22758.922,3.936,-0.356,0.634,0.621,DIS,2026-01-19 02:56:45.008
22759.915,3.936,-0.356,0.633,0.621,DIS,2026-01-19 02:56:46.001
22760.924,3.936,-0.356,0.633,0.621,DIS,2026-01-19 02:56:47.010
22761.92,3.936,-0.356,0.633,0.621,DIS,2026-01-19 02:56:48.006
22762.922,3.94,-0.356,0.633,0.621,DIS,2026-01-19 02:56:49.008
22763.918,3.936,-0.356,0.633,0.621,DIS,2026-01-19 02:56:50.004
22764.93,3.94,-0.356,0.633,0.621,DIS,2026-01-19 02:56:51.016
22765.925,3.932,-0.356,0.633,0.621,DIS,2026-01-19 02:56:52.011
22766.936,3.932,-0.356,0.633,0.621,DIS,2026-01-19 02:56:53.022
22767.938,3.932,-0.356,0.633,0.621,DIS,2026-01-19 02:56:54.024
22768.935,3.936,-0.355,0.633,0.621,DIS,2026-01-19 02:56:55.021
22769.931,3.932,-0.356,0.633,0.621,DIS,2026-01-19 02:56:56.017
22770.945,3.928,-0.356,0.633,0.62,DIS,2026-01-19 02:56:57.031
22771.944,3.932,-0.356,0.632,0.62,DIS,2026-01-19 02:56:58.030
22772.942,3.932,-0.356,0.632,0.62,DIS,2026-01-19 02:56:59.028
22773.938,3.932,-0.356,0.632,0.62,DIS,2026-01-19 02:57:00.024
22774.952,3.936,-0.356,0.632,0.62,DIS,2026-01-19 02:57:01.038
22775.945,3.936,-0.356,0.632,0.62,DIS,2026-01-19 02:57:02.031
22776.945,3.936,-0.356,0.632,0.62,DIS,2026-01-19 02:57:03.031
22777.953,3.936,-0.356,0.632,0.62,DIS,2026-01-19 02:57:04.039
22778.949,3.932,-0.356,0.632,0.62,DIS,2026-01-19 02:57:05.035
22779.959,3.936,-0.356,0.632,0.62,DIS,2026-01-19 02:57:06.045
22780.954,3.932,-0.356,0.632,0.62,DIS,2026-01-19 02:57:07.040
22781.967,3.932,-0.356,0.632,0.62,DIS,2026-01-19 02:57:08.053
22782.962,3.932,-0.356,0.632,0.619,DIS,2026-01-19 02:57:09.048
22783.961,3.936,-0.355,0.631,0.619,DIS,2026-01-19 02:57:10.047
22784.97,3.936,-0.356,0.631,0.619,DIS,2026-01-19 02:57:11.056
22785.964,3.932,-0.356,0.631,0.619,DIS,2026-01-19 02:57:12.050
22786.964,3.936,-0.356,0.631,0.619,DIS,2026-01-19 02:57:13.050
22787.978,3.936,-0.355,0.631,0.619,DIS,2026-01-19 02:57:14.064
22788.974,3.936,-0.356,0.631,0.619,DIS,2026-01-19 02:57:15.060
22789.971,3.932,-0.356,0.631,0.619,DIS,2026-01-19 02:57:16.057
22790.971,3.936,-0.356,0.631,0.619,DIS,2026-01-19 02:57:17.057
22791.982,3.936,-0.356,0.631,0.619,DIS,2026-01-19 02:57:18.068
22792.979,3.936,-0.356,0.631,0.619,DIS,2026-01-19 02:57:19.065
22793.98,3.932,-0.356,0.631,0.619,DIS,2026-01-19 02:57:20.066
22794.988,3.936,-0.356,0.631,0.619,DIS,2026-01-19 02:57:21.074
22795.985,3.932,-0.356,0.631,0.618,DIS,2026-01-19 02:57:22.071
22796.988,3.932,-0.355,0.631,0.618,DIS,2026-01-19 02:57:23.074
22797.986,3.932,-0.356,0.63,0.618,DIS,2026-01-19 02:57:24.072
22798.998,3.936,-0.356,0.63,0.618,DIS,2026-01-19 02:57:25.084
22799.994,3.932,-0.356,0.63,0.618,DIS,2026-01-19 02:57:26.080
22800.992,3.932,-0.356,0.63,0.618,DIS,2026-01-19 02:57:27.078
22802.001,3.932,-0.355,0.63,0.618,DIS,2026-01-19 02:57:28.087
22803.008,3.932,-0.356,0.63,0.618,DIS,2026-01-19 02:57:29.094
22804.003,3.932,-0.356,0.63,0.618,DIS,2026-01-19 02:57:30.089
22805.004,3.932,-0.356,0.63,0.618,DIS,2026-01-19 02:57:31.090
22806.013,3.936,-0.356,0.63,0.618,DIS,2026-01-19 02:57:32.099
22807.01,3.932,-0.356,0.63,0.618,DIS,2026-01-19 02:57:33.096
22808.01,3.936,-0.356,0.63,0.617,DIS,2026-01-19 02:57:34.096
22809.009,3.932,-0.356,0.629,0.617,DIS,2026-01-19 02:57:35.095
22810.02,3.936,-0.355,0.629,0.617,DIS,2026-01-19 02:57:36.106
22811.017,3.932,-0.356,0.629,0.617,DIS,2026-01-19 02:57:37.103
22812.026,3.936,-0.356,0.629,0.617,DIS,2026-01-19 02:57:38.112
22813.022,3.932,-0.356,0.629,0.617,DIS,2026-01-19 02:57:39.108
22814.03,3.936,-0.356,0.629,0.617,DIS,2026-01-19 02:57:40.116
22815.029,3.936,-0.356,0.629,0.617,DIS,2026-01-19 02:57:41.115
22816.027,3.932,-0.355,0.629,0.617,DIS,2026-01-19 02:57:42.113
22817.027,3.936,-0.356,0.629,0.617,DIS,2026-01-19 02:57:43.113
22818.027,3.928,-0.356,0.629,0.617,DIS,2026-01-19 02:57:44.113
22819.039,3.936,-0.356,0.629,0.617,DIS,2026-01-19 02:57:45.125
22820.037,3.932,-0.355,0.629,0.616,DIS,2026-01-19 02:57:46.123
22821.035,3.932,-0.356,0.629,0.616,DIS,2026-01-19 02:57:47.121
22822.032,3.932,-0.356,0.628,0.616,DIS,2026-01-19 02:57:48.118
22823.035,3.932,-0.356,0.628,0.616,DIS,2026-01-19 02:57:49.121
22824.05,3.932,-0.355,0.628,0.616,DIS,2026-01-19 02:57:50.136
22825.048,3.936,-0.356,0.628,0.616,DIS,2026-01-19 02:57:51.134
22826.045,3.932,-0.356,0.628,0.616,DIS,2026-01-19 02:57:52.131
22827.042,3.932,-0.356,0.628,0.616,DIS,2026-01-19 02:57:53.128
22828.047,3.936,-0.356,0.628,0.616,DIS,2026-01-19 02:57:54.133
22829.058,3.932,-0.355,0.628,0.616,DIS,2026-01-19 02:57:55.144
22830.05,3.932,-0.355,0.628,0.616,DIS,2026-01-19 02:57:56.136
22831.056,3.936,-0.356,0.628,0.616,DIS,2026-01-19 02:57:57.142
22832.053,3.932,-0.356,0.628,0.615,DIS,2026-01-19 02:57:58.139
22833.064,3.936,-0.356,0.628,0.615,DIS,2026-01-19 02:57:59.150
22834.058,3.932,-0.356,0.628,0.615,DIS,2026-01-19 02:58:00.144
22835.068,3.936,-0.356,0.627,0.615,DIS,2026-01-19 02:58:01.154
22836.064,3.936,-0.356,0.627,0.615,DIS,2026-01-19 02:58:02.150
22837.074,3.932,-0.356,0.627,0.615,DIS,2026-01-19 02:58:03.160
22838.066,3.932,-0.355,0.627,0.615,DIS,2026-01-19 02:58:04.152
22839.077,3.932,-0.356,0.627,0.615,DIS,2026-01-19 02:58:05.163
22840.072,3.932,-0.355,0.627,0.615,DIS,2026-01-19 02:58:06.158
22841.077,3.936,-0.355,0.627,0.615,DIS,2026-01-19 02:58:07.163
22842.074,3.936,-0.356,0.627,0.615,DIS,2026-01-19 02:58:08.160
22843.084,3.936,-0.355,0.627,0.615,DIS,2026-01-19 02:58:09.170
22844.076,3.928,-0.356,0.627,0.614,DIS,2026-01-19 02:58:10.162
22845.088,3.936,-0.356,0.627,0.614,DIS,2026-01-19 02:58:11.174
22846.082,3.932,-0.356,0.627,0.614,DIS,2026-01-19 02:58:12.168
22847.09,3.932,-0.355,0.627,0.614,DIS,2026-01-19 02:58:13.176
22848.098,3.932,-0.356,0.626,0.614,DIS,2026-01-19 02:58:14.184
22849.096,3.932,-0.356,0.626,0.614,DIS,2026-01-19 02:58:15.182
22850.095,3.932,-0.356,0.626,0.614,DIS,2026-01-19 02:58:16.181
22851.103,3.932,-0.356,0.626,0.614,DIS,2026-01-19 02:58:17.189
22852.103,3.928,-0.355,0.626,0.614,DIS,2026-01-19 02:58:18.189
22853.102,3.932,-0.356,0.626,0.614,DIS,2026-01-19 02:58:19.188
22854.103,3.932,-0.355,0.626,0.614,DIS,2026-01-19 02:58:20.189
22855.102,3.936,-0.355,0.626,0.614,DIS,2026-01-19 02:58:21.188
22856.1,3.936,-0.356,0.626,0.613,DIS,2026-01-19 02:58:22.186
22857.116,3.932,-0.356,0.626,0.613,DIS,2026-01-19 02:58:23.202
22858.117,3.932,-0.356,0.626,0.613,DIS,2026-01-19 02:58:24.203
22859.111,3.932,-0.355,0.626,0.613,DIS,2026-01-19 02:58:25.197
22860.116,3.932,-0.356,0.626,0.613,DIS,2026-01-19 02:58:26.202
22861.115,3.932,-0.355,0.625,0.613,DIS,2026-01-19 02:58:27.201
22862.125,3.932,-0.356,0.625,0.613,DIS,2026-01-19 02:58:28.211
22863.13,3.932,-0.356,0.625,0.613,DIS,2026-01-19 02:58:29.216
22864.126,3.936,-0.355,0.625,0.613,DIS,2026-01-19 02:58:30.212
22865.129,3.932,-0.355,0.625,0.613,DIS,2026-01-19 02:58:31.215
22866.129,3.932,-0.356,0.625,0.613,DIS,2026-01-19 02:58:32.215
22867.129,3.932,-0.356,0.625,0.613,DIS,2026-01-19 02:58:33.215
22868.124,3.932,-0.355,0.625,0.612,DIS,2026-01-19 02:58:34.210
22869.136,3.932,-0.355,0.625,0.612,DIS,2026-01-19 02:58:35.222
22870.133,3.928,-0.355,0.625,0.612,DIS,2026-01-19 02:58:36.219
22871.144,3.932,-0.356,0.625,0.612,DIS,2026-01-19 02:58:37.230
22872.134,3.932,-0.356,0.625,0.612,DIS,2026-01-19 02:58:38.220
22873.141,3.932,-0.355,0.624,0.612,DIS,2026-01-19 02:58:39.227
22874.15,3.932,-0.356,0.624,0.612,DIS,2026-01-19 02:58:40.236
22875.147,3.932,-0.355,0.624,0.612,DIS,2026-01-19 02:58:41.233
22876.152,3.932,-0.356,0.624,0.612,DIS,2026-01-19 02:58:42.238
22877.145,3.932,-0.355,0.624,0.612,DIS,2026-01-19 02:58:43.231
22878.153,3.932,-0.356,0.624,0.612,DIS,2026-01-19 02:58:44.239
22879.152,3.932,-0.355,0.624,0.612,DIS,2026-01-19 02:58:45.238
22880.162,3.932,-0.355,0.624,0.611,DIS,2026-01-19 02:58:46.248
22881.158,3.932,-0.355,0.624,0.611,DIS,2026-01-19 02:58:47.244
22882.156,3.932,-0.356,0.624,0.611,DIS,2026-01-19 02:58:48.242
22883.155,3.932,-0.355,0.624,0.611,DIS,2026-01-19 02:58:49.241
22884.162,3.936,-0.356,0.624,0.611,DIS,2026-01-19 02:58:50.248
22885.158,3.932,-0.355,0.624,0.611,DIS,2026-01-19 02:58:51.244
22886.173,3.932,-0.355,0.623,0.611,DIS,2026-01-19 02:58:52.259
22887.171,3.928,-0.355,0.623,0.611,DIS,2026-01-19 02:58:53.257
22888.17,3.932,-0.355,0.623,0.611,DIS,2026-01-19 02:58:54.256
22889.166,3.928,-0.355,0.623,0.611,DIS,2026-01-19 02:58:55.252
22890.183,3.924,-0.355,0.623,0.611,DIS,2026-01-19 02:58:56.269
22891.17,3.928,-0.355,0.623,0.611,DIS,2026-01-19 02:58:57.256
22892.18,3.928,-0.355,0.623,0.611,DIS,2026-01-19 02:58:58.266
22893.185,3.936,-0.355,0.623,0.61,DIS,2026-01-19 02:58:59.271
22894.184,3.932,-0.355,0.623,0.61,DIS,2026-01-19 02:59:00.270
22895.192,3.932,-0.355,0.623,0.61,DIS,2026-01-19 02:59:01.278
22896.183,3.932,-0.355,0.623,0.61,DIS,2026-01-19 02:59:02.269
22897.194,3.932,-0.355,0.622,0.61,DIS,2026-01-19 02:59:03.280
22898.184,3.936,-0.356,0.622,0.61,DIS,2026-01-19 02:59:04.270
22899.196,3.928,-0.355,0.622,0.61,DIS,2026-01-19 02:59:05.282
22900.194,3.932,-0.355,0.622,0.61,DIS,2026-01-19 02:59:06.280
22901.2,3.936,-0.355,0.622,0.61,DIS,2026-01-19 02:59:07.286
22902.203,3.932,-0.356,0.622,0.61,DIS,2026-01-19 02:59:08.289
22903.206,3.932,-0.355,0.622,0.61,DIS,2026-01-19 02:59:09.292
22904.201,3.932,-0.355,0.622,0.61,DIS,2026-01-19 02:59:10.287
22905.211,3.932,-0.355,0.622,0.609,DIS,2026-01-19 02:59:11.297
22906.209,3.932,-0.355,0.622,0.609,DIS,2026-01-19 02:59:12.295
22907.213,3.928,-0.355,0.622,0.609,DIS,2026-01-19 02:59:13.299
22908.21,3.936,-0.355,0.622,0.609,DIS,2026-01-19 02:59:14.296
22909.22,3.928,-0.355,0.622,0.609,DIS,2026-01-19 02:59:15.306
22910.216,3.936,-0.355,0.622,0.609,DIS,2026-01-19 02:59:16.302
22911.212,3.936,-0.355,0.622,0.609,DIS,2026-01-19 02:59:17.298
22912.218,3.928,-0.355,0.621,0.609,DIS,2026-01-19 02:59:18.304
22913.227,3.932,-0.355,0.621,0.609,DIS,2026-01-19 02:59:19.313
22914.225,3.932,-0.355,0.621,0.609,DIS,2026-01-19 02:59:20.311
22915.22,3.932,-0.355,0.621,0.609,DIS,2026-01-19 02:59:21.306
22916.232,3.932,-0.355,0.621,0.609,DIS,2026-01-19 02:59:22.318
22917.232,3.932,-0.355,0.621,0.608,DIS,2026-01-19 02:59:23.318
22918.225,3.932,-0.355,0.621,0.608,DIS,2026-01-19 02:59:24.311
22919.235,3.932,-0.355,0.621,0.608,DIS,2026-01-19 02:59:25.321
22920.241,3.932,-0.355,0.621,0.608,DIS,2026-01-19 02:59:26.327
22921.239,3.936,-0.355,0.621,0.608,DIS,2026-01-19 02:59:27.325
22922.233,3.932,-0.355,0.621,0.608,DIS,2026-01-19 02:59:28.319
22923.245,3.932,-0.355,0.621,0.608,DIS,2026-01-19 02:59:29.331
22924.243,3.928,-0.355,0.621,0.608,DIS,2026-01-19 02:59:30.329
22925.239,3.932,-0.355,0.62,0.608,DIS,2026-01-19 02:59:31.325
22926.24,3.928,-0.355,0.62,0.608,DIS,2026-01-19 02:59:32.326
22927.254,3.932,-0.355,0.62,0.608,DIS,2026-01-19 02:59:33.340
22928.251,3.928,-0.355,0.62,0.608,DIS,2026-01-19 02:59:34.337
22929.246,3.928,-0.355,0.62,0.607,DIS,2026-01-19 02:59:35.332
22930.254,3.936,-0.355,0.62,0.607,DIS,2026-01-19 02:59:36.340
22931.252,3.932,-0.355,0.62,0.607,DIS,2026-01-19 02:59:37.338
22932.252,3.932,-0.355,0.62,0.607,DIS,2026-01-19 02:59:38.338
22933.266,3.932,-0.355,0.62,0.607,DIS,2026-01-19 02:59:39.352
22934.26,3.932,-0.355,0.62,0.607,DIS,2026-01-19 02:59:40.346
22935.263,3.936,-0.355,0.62,0.607,DIS,2026-01-19 02:59:41.349
22936.26,3.932,-0.355,0.62,0.607,DIS,2026-01-19 02:59:42.346
22937.269,3.932,-0.355,0.62,0.607,DIS,2026-01-19 02:59:43.355
22938.267,3.932,-0.355,0.62,0.607,DIS,2026-01-19 02:59:44.353
22939.274,3.932,-0.355,0.619,0.607,DIS,2026-01-19 02:59:45.360
22940.269,3.932,-0.355,0.619,0.607,DIS,2026-01-19 02:59:46.355
22941.278,3.932,-0.355,0.619,0.606,DIS,2026-01-19 02:59:47.364
22942.274,3.928,-0.355,0.619,0.606,DIS,2026-01-19 02:59:48.360
22943.286,3.928,-0.355,0.619,0.606,DIS,2026-01-19 02:59:49.372
22944.284,3.932,-0.355,0.619,0.606,DIS,2026-01-19 02:59:50.370
22945.284,3.936,-0.355,0.619,0.606,DIS,2026-01-19 02:59:51.370
22946.282,3.928,-0.355,0.619,0.606,DIS,2026-01-19 02:59:52.368
22947.293,3.932,-0.355,0.619,0.606,DIS,2026-01-19 02:59:53.379
22948.291,3.932,-0.355,0.619,0.606,DIS,2026-01-19 02:59:54.377
22949.291,3.932,-0.355,0.619,0.606,DIS,2026-01-19 02:59:55.377
22950.29,3.932,-0.355,0.619,0.606,DIS,2026-01-19 02:59:56.376
22951.293,3.928,-0.355,0.619,0.606,DIS,2026-01-19 02:59:57.379
22952.301,3.936,-0.355,0.618,0.606,DIS,2026-01-19 02:59:58.387
22953.298,3.932,-0.355,0.618,0.605,DIS,2026-01-19 02:59:59.384
22954.296,3.932,-0.355,0.618,0.605,DIS,2026-01-19 03:00:00.382
22955.311,3.932,-0.355,0.618,0.605,DIS,2026-01-19 03:00:01.397
22956.309,3.932,-0.355,0.618,0.605,DIS,2026-01-19 03:00:02.395
22957.304,3.932,-0.355,0.618,0.605,DIS,2026-01-19 03:00:03.390
22958.312,3.932,-0.355,0.618,0.605,DIS,2026-01-19 03:00:04.398
22959.307,3.928,-0.355,0.618,0.605,DIS,2026-01-19 03:00:05.393
22960.307,3.936,-0.355,0.618,0.605,DIS,2026-01-19 03:00:06.393
22961.324,3.928,-0.355,0.618,0.605,DIS,2026-01-19 03:00:07.410
22962.325,3.928,-0.355,0.618,0.605,DIS,2026-01-19 03:00:08.411
22963.32,3.928,-0.355,0.618,0.605,DIS,2026-01-19 03:00:09.406
22964.323,3.932,-0.355,0.618,0.605,DIS,2026-01-19 03:00:10.409
22965.317,3.928,-0.355,0.617,0.604,DIS,2026-01-19 03:00:11.403
22966.327,3.928,-0.355,0.617,0.604,DIS,2026-01-19 03:00:12.413
22967.323,3.932,-0.355,0.617,0.604,DIS,2026-01-19 03:00:13.409
22968.334,3.932,-0.355,0.617,0.604,DIS,2026-01-19 03:00:14.420
22969.333,3.936,-0.355,0.617,0.604,DIS,2026-01-19 03:00:15.419
22970.336,3.932,-0.355,0.617,0.604,DIS,2026-01-19 03:00:16.422
22971.334,3.932,-0.355,0.617,0.604,DIS,2026-01-19 03:00:17.420
22972.338,3.928,-0.355,0.617,0.604,DIS,2026-01-19 03:00:18.424
22973.337,3.932,-0.355,0.617,0.604,DIS,2026-01-19 03:00:19.423
22974.339,3.932,-0.355,0.617,0.604,DIS,2026-01-19 03:00:20.425
22975.338,3.928,-0.355,0.617,0.604,DIS,2026-01-19 03:00:21.424
22976.348,3.924,-0.355,0.617,0.604,DIS,2026-01-19 03:00:22.434
22977.346,3.932,-0.355,0.617,0.604,DIS,2026-01-19 03:00:23.432
22978.347,3.924,-0.355,0.616,0.603,DIS,2026-01-19 03:00:24.433
22979.358,3.928,-0.355,0.616,0.603,DIS,2026-01-19 03:00:25.444
22980.357,3.932,-0.355,0.616,0.603,DIS,2026-01-19 03:00:26.443
22981.352,3.924,-0.355,0.616,0.603,DIS,2026-01-19 03:00:27.438
22982.365,3.928,-0.355,0.616,0.603,DIS,2026-01-19 03:00:28.451
22983.362,3.932,-0.355,0.616,0.603,DIS,2026-01-19 03:00:29.448
22984.359,3.928,-0.355,0.616,0.603,DIS,2026-01-19 03:00:30.445
22985.372,3.932,-0.355,0.616,0.603,DIS,2026-01-19 03:00:31.458
22986.359,3.928,-0.355,0.616,0.603,DIS,2026-01-19 03:00:32.445
22987.373,3.924,-0.355,0.616,0.603,DIS,2026-01-19 03:00:33.459
22988.369,3.932,-0.355,0.616,0.603,DIS,2026-01-19 03:00:34.455
22989.366,3.928,-0.355,0.615,0.603,DIS,2026-01-19 03:00:35.452
22990.377,3.928,-0.355,0.615,0.602,DIS,2026-01-19 03:00:36.463
22991.373,3.932,-0.355,0.615,0.602,DIS,2026-01-19 03:00:37.459
22992.383,3.928,-0.355,0.615,0.602,DIS,2026-01-19 03:00:38.469
