Time_s,V_measured_V,V_estimated_V,SOC_estimated,V_error_V,SOC_actual,SOC_error_percent
40123.221,3.948,3.949277258208983,0.6577681878910953,-0.0012772582089830564,0.6709999999999999,-1.3231812108904673
40124.233,3.952,3.949203730956031,0.6577221041855608,0.002796269043968902,0.6709999999999999,-1.3277895814439167
40125.228,3.948,3.9492481140423332,0.6576246076677608,-0.0012481140423332704,0.6709999999999999,-1.3375392332239167
40126.232,3.948,3.9491753177121747,0.6575280124086643,-0.0011753177121747171,0.6709999999999999,-1.347198759133561
40127.228,3.952,3.9491047102334345,0.6574832436309217,0.002895289766565501,0.6709999999999999,-1.351675636907823
40128.238,3.948,3.949151930680742,0.6573869481402453,-0.0011519306807419305,0.6709999999999999,-1.3613051859754588
40129.248,3.952,3.9490818740482796,0.657342463855732,0.002918125951720363,0.6709999999999999,-1.36575361442679
40130.238,3.948,3.9491296296629868,0.6572464545246334,-0.0011296296629867975,0.6709999999999999,-1.3753545475366558
40131.244,3.948,3.949060090014521,0.6571513101722617,-0.001060090014521009,0.6709999999999999,-1.3848689827738236
40132.251,3.948,3.9489926375517808,0.6570570079094787,-0.0009926375517808061,0.6709999999999999,-1.394299209052119
40133.244,3.952,3.948927207023303,0.6570145860226843,0.0030727929766971585,0.6709999999999999,-1.3985413977315675
40134.252,3.948,3.948979457416828,0.65692045878891,-0.0009794574168280334,0.67,-1.3079541211090007
40135.246,3.948,3.948914258412928,0.6568271478992525,-0.0009142584129282483,0.67,-1.317285210074759
40136.258,3.948,3.948851010944035,0.6567346314253681,-0.0008510109440349467,0.67,-1.3265368574631897
40137.252,3.948,3.9487896539775442,0.6566428878825395,-0.000789653977544269,0.67,-1.335711211746049
40138.26,3.952,3.9487301283794762,0.6566030926267693,0.0032698716205237233,0.67,-1.3396907373230738
40139.258,3.948,3.9487881147376314,0.6565113790400537,-0.0007881147376314068,0.67,-1.3488620959946296
40140.255,3.948,3.9487284561496137,0.6564204180217086,-0.0007284561496136988,0.67,-1.3579581978291455
40141.265,3.948,3.948670575864511,0.6563301890110051,-0.0006705758645111359,0.67,-1.366981098899489
40142.263,3.948,3.94861441824361,0.6562406718992411,-0.000614418243610082,0.67,-1.3759328100758972
40143.272,3.944,3.948559929381067,0.656100567669863,-0.004559929381067196,0.67,-1.3899432330137018
