Time_s,Current_A,V_measured_V,V_estimated_V,OCV_V,SOC_estimated,R0_Ohm,Up_RC_V,V_error_V,SOC_actual,SOC_error_percent
62334.057,-0.358,3.932,3.929483147299291,4.002791418374743,0.5986484044377618,0.11134846143859072,0.0333857006690514,0.0025168527007091157,0.606,0.7351595562238189
62335.052,-0.357,3.932,3.9296062482871226,4.0027685293169935,0.5985959266725193,0.11134555878426938,0.03335501514495365,0.0023937517128773678,0.605,0.6404073327480719
62336.051,-0.358,3.932,3.929502547476126,4.002744822614396,0.5985445187543484,0.11134257848034246,0.03332225963387081,0.0024974525238739,0.605,0.645548124565154
62337.05,-0.357,3.932,3.929624905400605,4.002721804096278,0.5984917732487389,0.1113396579138869,0.03329217146237346,0.002375094599394778,0.605,0.6508226751261059
62338.054,-0.358,3.936,3.929520496750423,4.002697973102399,0.598490868757159,0.11133666030881499,0.033164882911433234,0.006479503249576801,0.605,0.6509131242841026
62339.066,-0.358,3.928,3.929647059809376,4.002697566217443,0.5983868598544679,0.11133660889598213,0.033231174843446565,-0.0016470598093758504,0.605,0.6613140145532048
62340.072,-0.357,3.924,3.929648027552139,4.0026508785429415,0.5982323472425232,0.11133069477851727,0.03339211594082122,-0.005648027552139112,0.605,0.6767652757476816
62341.063,-0.357,3.932,3.9294211288748633,4.002581351576868,0.5981821806718277,0.11132190136864657,0.03335698838987514,0.0025788711251366614,0.605,0.681781932817227
62342.075,-0.358,3.932,3.9293228630431134,4.002558669747733,0.5981330103301625,0.11131904442007608,0.033319929740026004,0.002677136956886539,0.605,0.6866989669837453
62343.07,-0.357,3.932,3.9294504387271347,4.002536643604987,0.5980824355173224,0.11131624328748636,0.03328567365467033,0.0025495612728652084,0.605,0.6917564482677552
62344.066,-0.358,3.928,3.929351131302818,4.002513774553042,0.5979821792205118,0.11131336119834817,0.03334459529429999,-0.0013511313028180538,0.605,0.7017820779488204
62345.068,-0.357,3.928,3.9293610154442127,4.002468746932444,0.5978820254217363,0.11130764509758304,0.0334032705368224,-0.0013610154442127431,0.605,0.7117974578263686
62346.074,-0.357,3.928,3.9292594451229994,4.002423654039746,0.5977831553866739,0.11130193109665575,0.033459370498005916,-0.0012594451229994696,0.605,0.7216844613326057
62347.084,-0.357,3.932,3.9291609896252147,4.0023791324230835,0.5977362561172542,0.11129628668168606,0.033417857042659954,0.002839010374785289,0.604,0.6263743882745754
62348.092,-0.357,3.932,3.9291822296614427,4.002358011146281,0.5976890648010961,0.11129360797230067,0.03337694840482215,0.002817770338557235,0.604,0.6310935198903911
62349.086,-0.357,3.932,3.929202739731862,4.0023367568376695,0.5976415916260419,0.11129091176232883,0.03333662596096217,0.002797260268137869,0.604,0.6358408373958069
62350.088,-0.357,3.932,3.9292225427711793,4.002315374061162,0.5975938464336535,0.11128819862042585,0.03329687165995761,0.0027774572288206123,0.604,0.640615356634644
62351.088,-0.357,3.932,3.9292416609952587,4.002293867225896,0.5975458387316717,0.11128546909615075,0.03325766800588655,0.002758339004741206,0.604,0.6454161268328318
62352.09,-0.358,3.928,3.9291484081644024,4.00227213597818,0.5974481854009978,0.11128272372063808,0.03331183855630589,-0.0011484081644024258,0.604,0.6551814599002226
62353.134,-0.357,3.932,3.929164089970261,4.002228244679543,0.5974011456360385,0.11127713669837479,0.033270741231610224,0.0028359100297388196,0.604,0.6598854363961459
62354.096,-0.357,3.928,3.9291848461659136,4.0022070494941815,0.5973032697459941,0.1112744441778974,0.033325421580227034,-0.0011848461659136333,0.604,0.6696730254005856
62355.088,-0.357,3.932,3.9290882083674217,4.002162943814868,0.5972571747287393,0.11126883925468063,0.03328247372822466,0.0029117916325782645,0.604,0.6742825271260688
62356.153,-0.357,3.928,3.929111213020622,4.0021421698662785,0.5971602353666796,0.11126619839044949,0.033335368667580675,-0.0011112130206218929,0.604,0.6839764633320367
62357.126,-0.357,3.928,3.929016751283858,4.002098476948827,0.5970644871569718,0.11126064205622624,0.0333858720288129,-0.0010167512838581416,0.604,0.693551284302818
62358.109,-0.357,3.928,3.928925182320525,4.002055314800557,0.5969698943849107,0.11125515066942421,0.03343405941619928,-0.0009251823205249643,0.604,0.7030105615089322
62359.109,-0.357,3.932,3.928836415562664,4.002012667569494,0.5969269732754657,0.11124972231634564,0.03338482230432327,0.003163584437336109,0.603,0.6073026724534247
62360.678,-0.357,3.932,3.9288670507847163,4.001993314610356,0.5968836374189695,0.11124725816538146,0.033336432097727145,0.0031329492152836202,0.603,0.6116362581030432
62361.104,-0.357,3.936,3.928896661883313,4.001973773417443,0.5968903826814114,0.11124476953593362,0.033193654086821275,0.0071033381166869525,0.603,0.6109617318588612
62362.102,-0.357,3.932,3.929041966429431,4.001976815101381,0.5968447598125249,0.11124515693721293,0.033149899074154617,0.0029580335705690075,0.603,0.6155240187475042
62363.105,-0.357,3.928,3.9290659694064463,4.00195624151166,0.5967484321068591,0.1112425363588509,0.033202069597414306,-0.001065969406446321,0.603,0.6251567893140852
62364.109,-0.357,3.924,3.928972472318807,4.001912798158248,0.5966028901531167,0.1112370008627949,0.033347116050113694,-0.004972472318807153,0.603,0.6397109846883242
62365.107,-0.357,3.932,3.9287651506536303,4.001847147956845,0.596560775525232,0.11122863102465416,0.03329636644002059,0.0032348493463696393,0.603,0.6439224474767968
62366.124,-0.358,3.928,3.9286859827923557,4.001828043816095,0.5964689982814922,0.11122620769969016,0.03333941164860966,-0.000685982792355766,0.603,0.6531001718507734
62367.117,-0.357,3.928,3.9287151828451736,4.001786740704568,0.5963770848051305,0.11122092457146836,0.03338271567154976,-0.0007151828451736897,0.603,0.6622915194869461
62368.122,-0.357,3.932,3.928632410955279,4.001745265935503,0.5963366190686363,0.11121563064537532,0.033328696818905545,0.003367589044720898,0.603,0.6663380931363649
62369.122,-0.357,3.932,3.928668859786928,4.001727004578102,0.5962956637322578,0.11121329901195581,0.03327567499889153,0.0033311402130720147,0.603,0.6704336267742139
62370.13,-0.357,3.928,3.9287041025248164,4.0017085212085295,0.5962039020756618,0.1112109385874056,0.033318882310666646,-0.0007041025248164523,0.603,0.6796097924338218
62371.135,-0.357,3.928,3.928621484311505,4.0016671047836,0.5961131795940777,0.11120564787119167,0.03336000498885604,-0.0006214843115048829,0.602,0.5886820405922255
62372.135,-0.357,3.928,3.928541388582366,4.0016261521277,0.5960234648661717,0.11120041420589602,0.033399108818467804,-0.0005413885823659648,0.602,0.5976535133828231
62373.131,-0.358,3.936,3.9283521168511073,4.001585544410645,0.5960365748938633,0.11119523588642888,0.033243400264745,0.007647883148892642,0.602,0.5963425106136677
62374.131,-0.357,3.936,3.928624683350604,4.0015915682632315,0.5960463480065818,0.11119599276776712,0.0330942181069286,0.0073753166493957245,0.602,0.595365199341813
62375.129,-0.357,3.932,3.9287776833681276,4.001595980627022,0.5960038794294332,0.11119655696054753,0.03304434047595064,0.003222316631872335,0.602,0.5996120570566754
62376.132,-0.357,3.928,3.9288091323093415,4.001576806480992,0.5959108311308855,0.11119410505031768,0.033090662235962305,-0.0008091323093415426,0.602,0.6089168869114481
62377.131,-0.357,3.932,3.928722839896479,4.001534792118853,0.5958690307784487,0.11118873077410665,0.033039475438080106,0.0032771601035208597,0.602,0.6130969221551319
62378.134,-0.357,3.928,3.928755879654458,4.00151591611808,0.5957766549877682,0.11118631550905798,0.03308453793413177,-0.0007558796544580026,0.602,0.6223345012231762
62379.134,-0.357,3.924,3.9286711266830756,4.001474197629008,0.5956351992954851,0.11118097583417463,0.033222793676054095,-0.004671126683075677,0.602,0.6364800704514839
62380.137,-0.357,3.924,3.9284722664319176,4.001410303512838,0.5954961918405933,0.11117279354028303,0.03335592235249736,-0.004472266431917671,0.602,0.6503808159406654
62381.146,-0.357,3.924,3.92827956505244,4.0013475031651815,0.595359563689359,0.11116474628255597,0.033484087976264475,-0.004279565052439871,0.602,0.6640436310640929
62382.145,-0.358,3.936,3.9279812490715176,4.001285661200667,0.5953771624323895,0.11115683044990941,0.03331924048045624,0.008018750928482365,0.602,0.6622837567610507
62383.148,-0.357,3.928,3.9282648321138107,4.001293718980266,0.5952909391143879,0.11115785041912803,0.03335184531108335,-0.00026483211381078675,0.601,0.5709060885612072
62384.149,-0.357,3.932,3.928195134295774,4.00125475301294,0.5952557567354934,0.11115285219459108,0.033287378444597476,0.0038048657042257794,0.601,0.5744243264506621
62385.148,-0.358,3.932,3.92813268569976,4.001238747164698,0.5952210871172463,0.11115081201961845,0.033221895455943395,0.003867314300240121,0.601,0.5778912882753673
62386.148,-0.357,3.928,3.928294620468752,4.001223182233914,0.5951344962060022,0.11114880117724807,0.033255462993125054,-0.0002946204687521714,0.601,0.5865503793997751
62387.161,-0.357,3.932,3.9282237973864476,4.001184041906506,0.5950988784592777,0.11114377715585094,0.0331918976989387,0.003776202613552382,0.601,0.5901121540722309
62388.153,-0.357,3.932,3.9282718338951748,4.00116794085811,0.595062623966463,0.11114170988885125,0.033129629376637826,0.0037281661048251813,0.601,0.5937376033536945
62389.179,-0.357,3.928,3.928318301609391,4.001151551180371,0.5949757425834844,0.1111396052358415,0.033164000610502405,-0.0003183016093912805,0.601,0.6024257416515577
62390.168,-0.357,3.932,3.9282465450094337,4.0011122712267815,0.5949397696144719,0.11113455982335416,0.03310118507987326,0.0037534549905662296,0.601,0.6060230385528054
62391.164,-0.357,3.936,3.9282936778361175,4.001096006153966,0.5949531485380939,0.11113247006173754,0.03294424728502967,0.007706322163882451,0.601,0.6046851461906089
62392.173,-0.357,3.928,3.928455974850373,4.00110205548593,0.5948645579758545,0.11113324732701593,0.03298238913146233,-0.00045597485037296437,0.601,0.613544202414551
62393.166,-0.358,3.924,3.9282681639001042,4.001061891914797,0.5947281701904258,0.11112809945964183,0.03311168844229089,-0.004268163900104316,0.601,0.6271829809574192
62394.174,-0.357,3.932,3.928191911416709,4.001000316420446,0.5946928150070878,0.11112016917191232,0.0330476740364158,0.0038080885832907363,0.601,0.6307184992912163
62395.181,-0.357,3.928,3.928240502388411,4.000984325458449,0.5946069126864321,0.1111181124553742,0.03308039424818938,-0.00024050238841111238,0.6,0.5393087313567912
62396.168,-0.357,3.924,3.928170799570697,4.0009454692077995,0.5944719747306019,0.11111311357937502,0.03320678482882023,-0.0041707995706969925,0.6,0.5528025269398107
62397.184,-0.358,3.928,3.9278749764885474,4.000884318779788,0.5943904016619505,0.11110525640267711,0.033230678412916013,0.00012502351145249335,0.6,0.5609598338049526
62398.171,-0.357,3.928,3.9279274654779734,4.000847515342274,0.5943084054123201,0.11110050373408492,0.033255439884821276,7.253452202649058e-05,0.6,0.5691594587679871
62399.185,-0.357,3.928,3.927867374317451,4.0008104114484295,0.5942271590399024,0.11109572427370412,0.03327870000895585,0.00013262568254912566,0.6,0.5772840960097558
62400.179,-0.357,3.932,3.927809101141639,4.000773643017457,0.5941965560577687,0.11109098641862801,0.03320509042800389,0.004190898858360992,0.6,0.5803443942231312
62401.181,-0.358,3.928,3.927757793130469,4.000759687398418,0.5941164421943754,0.11108920127459104,0.0332261816360237,0.0002422068695309143,0.6,0.5883557805624551
