time_s,voltage_V,current_A,soc_thuc
4552.697,3.916,-0.3467,0.6304
4553.688,3.912,-0.3466,0.6303
4554.695,3.912,-0.3466,0.6302
4555.687,3.912,-0.3467,0.6301
4556.691,3.912,-0.347,0.63
4557.699,3.912,-0.3469,0.63
4558.687,3.916,-0.3468,0.6299
4559.694,3.912,-0.3469,0.6298
4560.686,3.912,-0.3469,0.6297
4561.694,3.916,-0.3467,0.6296
4562.686,3.912,-0.3467,0.6296
4563.692,3.912,-0.3467,0.6295
4564.697,3.916,-0.3467,0.6294
4565.685,3.912,-0.3467,0.6293
4566.693,3.916,-0.3468,0.6292
4567.698,3.912,-0.3467,0.6292
4568.687,3.912,-0.3465,0.6291
4569.692,3.912,-0.3468,0.629
4570.698,3.912,-0.3467,0.6289
4571.691,3.916,-0.3468,0.6288
4572.698,3.916,-0.3467,0.6288
4573.691,3.912,-0.3468,0.6287
4574.697,3.912,-0.3465,0.6286
4575.684,3.912,-0.3466,0.6285
4576.683,3.912,-0.3463,0.6284
4577.698,3.916,-0.3468,0.6284
4578.683,3.912,-0.3467,0.6283
4579.684,3.912,-0.3468,0.6282
4580.691,3.912,-0.3468,0.6281
4581.696,3.916,-0.3468,0.628
4582.687,3.912,-0.3468,0.628
4583.688,3.912,-0.3463,0.6279
4584.697,3.912,-0.3467,0.6278
4585.687,3.908,-0.3466,0.6277
4586.694,3.912,-0.3467,0.6276
4587.685,3.912,-0.3467,0.6276
4588.69,3.912,-0.3468,0.6275
4589.696,3.912,-0.3467,0.6274
4590.689,3.908,-0.3465,0.6273
4591.684,3.912,-0.3465,0.6272
4592.686,3.912,-0.3466,0.6271
4593.693,3.912,-0.3467,0.6271
4594.695,3.912,-0.3466,0.627
4595.687,3.912,-0.3466,0.6269
4596.693,3.912,-0.3467,0.6268
4597.692,3.916,-0.3469,0.6267
4598.682,3.912,-0.3466,0.6267
4599.696,3.908,-0.3465,0.6266
4600.684,3.912,-0.3466,0.6265
4601.691,3.912,-0.3466,0.6264
4602.683,3.912,-0.3468,0.6263
4603.692,3.912,-0.3465,0.6263
4604.685,3.912,-0.3465,0.6262
4605.689,3.912,-0.3468,0.6261
4606.694,3.912,-0.3467,0.626
4607.687,3.912,-0.3465,0.6259
4608.69,3.916,-0.3468,0.6259
4609.682,3.912,-0.3465,0.6258
4610.688,3.912,-0.3466,0.6257
4611.693,3.912,-0.3466,0.6256
4612.686,3.912,-0.3466,0.6255
4613.692,3.912,-0.3464,0.6255
4614.683,3.912,-0.3468,0.6254
4615.69,3.912,-0.3466,0.6253
4616.682,3.912,-0.3466,0.6252
4617.688,3.912,-0.3466,0.6251
4618.696,3.912,-0.3463,0.6251
4619.689,3.912,-0.3466,0.625
4620.692,3.912,-0.3466,0.6249
4621.683,3.912,-0.3465,0.6248
4622.688,3.912,-0.3467,0.6247
4623.682,3.908,-0.3467,0.6247
4624.687,3.908,-0.3466,0.6246
4625.695,3.912,-0.3463,0.6245
4626.685,3.912,-0.3466,0.6244
4627.69,3.912,-0.3467,0.6243
4628.682,3.912,-0.3466,0.6243
4629.686,3.912,-0.3466,0.6242
4630.695,3.912,-0.3464,0.6241
4631.682,3.912,-0.3464,0.624
4632.688,3.908,-0.3466,0.6239
4633.693,3.912,-0.3467,0.6239
4634.685,3.908,-0.3467,0.6238
4635.693,3.912,-0.3465,0.6237
4636.683,3.912,-0.3461,0.6236
4637.69,3.908,-0.3467,0.6235
4638.697,3.912,-0.3465,0.6235
4639.689,3.912,-0.3463,0.6234
4640.696,3.912,-0.3462,0.6233
4641.695,3.912,-0.3463,0.6232
4642.683,3.908,-0.3467,0.6231
4643.681,3.912,-0.3465,0.6231
4644.681,3.912,-0.3465,0.623
4645.684,3.908,-0.3463,0.6229
4646.69,3.908,-0.3465,0.6228
4647.681,3.908,-0.3463,0.6227
4648.689,3.908,-0.3461,0.6227
4649.695,3.908,-0.3465,0.6226
4650.687,3.912,-0.3465,0.6225
4651.694,3.912,-0.3466,0.6224
4652.683,3.908,-0.3467,0.6223
4653.69,3.908,-0.3464,0.6223
4654.692,3.912,-0.3466,0.6222
4655.683,3.912,-0.3462,0.6221
4656.69,3.912,-0.3462,0.622
4657.682,3.912,-0.3463,0.6219
4658.689,3.908,-0.3463,0.6219
4659.695,3.908,-0.3465,0.6218
4660.688,3.908,-0.3465,0.6217
4661.694,3.912,-0.3465,0.6216
4662.684,3.912,-0.3466,0.6215
4663.687,3.912,-0.3465,0.6215
4664.688,3.912,-0.3462,0.6214
4665.688,3.908,-0.3465,0.6213
4666.695,3.912,-0.3465,0.6212
4667.687,3.912,-0.3466,0.6211
4668.692,3.908,-0.3462,0.6211
4669.681,3.912,-0.3464,0.621
4670.681,3.908,-0.3467,0.6209
4671.689,3.908,-0.3464,0.6208
4672.695,3.912,-0.3465,0.6207
4673.688,3.908,-0.3465,0.6207
4674.695,3.908,-0.3463,0.6206
4675.686,3.908,-0.3463,0.6205
4676.694,3.908,-0.3461,0.6204
4677.685,3.908,-0.3466,0.6203
4678.695,3.908,-0.3462,0.6203
4679.685,3.908,-0.3462,0.6202
4680.693,3.908,-0.3466,0.6201
4681.681,3.912,-0.3462,0.62
4682.688,3.908,-0.3459,0.6199
4683.693,3.912,-0.3464,0.6199
4684.682,3.908,-0.3462,0.6198
4685.689,3.912,-0.3462,0.6197
4686.695,3.912,-0.3464,0.6196
4687.688,3.908,-0.3463,0.6195
4688.691,3.912,-0.3463,0.6194
4689.684,3.908,-0.3463,0.6194
4690.69,3.908,-0.3466,0.6193
4691.682,3.908,-0.3462,0.6192
4692.69,3.912,-0.3465,0.6191
4693.695,3.908,-0.3464,0.619
4694.688,3.908,-0.3461,0.619
4695.693,3.912,-0.3462,0.6189
4696.685,3.904,-0.3462,0.6188
4697.69,3.912,-0.3463,0.6187
4698.682,3.908,-0.3459,0.6186
4699.691,3.908,-0.3465,0.6186
4700.682,3.908,-0.3461,0.6185
4701.691,3.904,-0.3462,0.6184
4702.681,3.908,-0.3461,0.6183
4703.69,3.908,-0.3462,0.6182
4704.694,3.908,-0.3463,0.6182
4705.687,3.908,-0.346,0.6181
4706.692,3.908,-0.3462,0.618
4707.683,3.908,-0.3465,0.6179
4708.681,3.908,-0.3463,0.6178
4709.682,3.908,-0.3462,0.6178
4710.681,3.908,-0.3462,0.6177
4711.682,3.908,-0.3462,0.6176
4712.689,3.908,-0.346,0.6175
4713.694,3.912,-0.3461,0.6174
4714.683,3.904,-0.3462,0.6174
4715.686,3.908,-0.346,0.6173
4716.694,3.908,-0.3462,0.6172
4717.683,3.908,-0.3462,0.6171
4718.69,3.908,-0.3462,0.617
4719.682,3.912,-0.3463,0.617
4720.686,3.908,-0.3462,0.6169
4721.693,3.904,-0.3462,0.6168
4722.681,3.908,-0.3462,0.6167
4723.688,3.908,-0.3461,0.6166
4724.694,3.908,-0.3462,0.6166
4725.687,3.908,-0.3462,0.6165
4726.68,3.904,-0.3465,0.6164
4727.686,3.908,-0.3466,0.6163
4728.692,3.908,-0.3458,0.6162
4729.694,3.908,-0.3461,0.6162
4730.679,3.908,-0.3461,0.6161
4731.681,3.904,-0.3461,0.616
4732.688,3.908,-0.3462,0.6159
4733.692,3.908,-0.3461,0.6158
4734.685,3.908,-0.3462,0.6158
4735.693,3.912,-0.3461,0.6157
4736.681,3.908,-0.3461,0.6156
4737.689,3.908,-0.3462,0.6155
4738.692,3.908,-0.346,0.6154
4739.683,3.904,-0.3461,0.6154
4740.69,3.908,-0.3463,0.6153
4741.679,3.908,-0.3464,0.6152
4742.686,3.908,-0.346,0.6151
4743.694,3.908,-0.3458,0.615
4744.685,3.908,-0.3464,0.615
4745.69,3.908,-0.3463,0.6149
4746.683,3.904,-0.346,0.6148
4747.688,3.908,-0.3462,0.6147
4748.681,3.904,-0.346,0.6146
4749.689,3.904,-0.3462,0.6146
4750.68,3.908,-0.3462,0.6145
4751.689,3.908,-0.3463,0.6144
4752.693,3.904,-0.3462,0.6143
4753.686,3.908,-0.346,0.6142
4754.69,3.908,-0.346,0.6142
4755.683,3.904,-0.346,0.6141
4756.689,3.904,-0.3461,0.614
4757.68,3.908,-0.346,0.6139
4758.685,3.904,-0.3461,0.6138
4759.693,3.904,-0.3461,0.6138
4760.686,3.904,-0.3462,0.6137
4761.69,3.908,-0.3461,0.6136
4762.681,3.904,-0.3461,0.6135
4763.69,3.908,-0.346,0.6134
4764.682,3.908,-0.3462,0.6134
4765.689,3.908,-0.3461,0.6133
4766.681,3.904,-0.346,0.6132
4767.689,3.904,-0.3461,0.6131
4768.679,3.904,-0.3461,0.613
4769.686,3.908,-0.346,0.613
4770.691,3.904,-0.3459,0.6129
4771.684,3.904,-0.3461,0.6128
4772.691,3.904,-0.3461,0.6127
4773.692,3.904,-0.3462,0.6126
4774.678,3.904,-0.346,0.6126
4775.691,3.904,-0.346,0.6125
4776.691,3.904,-0.3462,0.6124
4777.687,3.908,-0.3465,0.6123
4778.679,3.904,-0.3459,0.6122
4779.679,3.904,-0.3461,0.6122
4780.688,3.904,-0.3459,0.6121
4781.679,3.904,-0.3458,0.612
4782.688,3.904,-0.3459,0.6119
4783.679,3.908,-0.3459,0.6118
4784.684,3.908,-0.3459,0.6118
4785.692,3.904,-0.346,0.6117
4786.683,3.904,-0.3458,0.6116
4787.687,3.904,-0.3461,0.6115
4788.677,3.908,-0.3462,0.6114
4789.683,3.904,-0.346,0.6114
4790.69,3.904,-0.3462,0.6113
4791.682,3.904,-0.3462,0.6112
4792.691,3.908,-0.346,0.6111
4793.681,3.908,-0.3461,0.611
4794.685,3.904,-0.3463,0.611
4795.683,3.904,-0.346,0.6109
4796.688,3.904,-0.346,0.6108
4797.679,3.904,-0.3459,0.6107
4798.679,3.904,-0.3459,0.6106
4799.688,3.904,-0.3458,0.6106
4800.68,3.908,-0.346,0.6105
4801.687,3.904,-0.3461,0.6104
4802.691,3.904,-0.346,0.6103
4803.682,3.904,-0.346,0.6102
4804.686,3.904,-0.3458,0.6102
4805.679,3.904,-0.3457,0.6101
4806.687,3.904,-0.3461,0.61
4807.677,3.908,-0.346,0.6099
4808.686,3.904,-0.3462,0.6098
4809.679,3.904,-0.3459,0.6098
4810.687,3.904,-0.3458,0.6097
4811.691,3.908,-0.346,0.6096
4812.684,3.904,-0.346,0.6095
4813.69,3.904,-0.3462,0.6094
4814.678,3.904,-0.3459,0.6094
4815.685,3.904,-0.3461,0.6093
4816.68,3.904,-0.3461,0.6092
4817.685,3.904,-0.3462,0.6091
4818.677,3.904,-0.3459,0.609
4819.687,3.904,-0.3459,0.609
4820.678,3.904,-0.3459,0.6089
4821.687,3.904,-0.3459,0.6088
4822.677,3.904,-0.346,0.6087
4823.685,3.904,-0.3459,0.6086
4824.677,3.904,-0.3461,0.6086
4825.687,3.904,-0.3461,0.6085
4826.677,3.904,-0.3463,0.6084
4827.683,3.904,-0.3459,0.6083
4828.691,3.904,-0.3459,0.6082
4829.682,3.9,-0.3458,0.6082
4830.689,3.904,-0.346,0.6081
4831.68,3.908,-0.3457,0.608
4832.688,3.904,-0.3458,0.6079
4833.676,3.904,-0.3458,0.6078
4834.681,3.904,-0.3458,0.6078
4835.689,3.904,-0.3459,0.6077
4836.676,3.904,-0.3459,0.6076
4837.683,3.904,-0.3458,0.6075
4838.689,3.904,-0.3458,0.6074
4839.687,3.904,-0.346,0.6074
4840.687,3.904,-0.3458,0.6073
4841.684,3.904,-0.346,0.6072
4842.686,3.904,-0.3458,0.6071
4843.688,3.904,-0.3459,0.607
4844.681,3.904,-0.3458,0.607
4845.685,3.904,-0.3458,0.6069
4846.676,3.904,-0.3458,0.6068
4847.682,3.904,-0.3456,0.6067
4848.69,3.904,-0.3457,0.6066
4849.682,3.904,-0.3458,0.6066
4850.691,3.904,-0.3456,0.6065
4851.683,3.904,-0.3459,0.6064
4852.688,3.9,-0.3461,0.6063
4853.68,3.904,-0.3456,0.6062
4854.687,3.904,-0.3459,0.6062
4855.678,3.904,-0.3458,0.6061
4856.684,3.904,-0.3458,0.606
4857.677,3.904,-0.3457,0.6059
4858.683,3.904,-0.3458,0.6058
4859.676,3.904,-0.3459,0.6058
4860.676,3.904,-0.3458,0.6057
4861.681,3.904,-0.3457,0.6056
4862.684,3.9,-0.3457,0.6055
4863.69,3.904,-0.3458,0.6054
4864.679,3.904,-0.3459,0.6054
4865.685,3.904,-0.3458,0.6053
4866.678,3.904,-0.3457,0.6052
4867.686,3.904,-0.346,0.6051
4868.676,3.904,-0.3458,0.605
4869.684,3.9,-0.346,0.6049
4870.69,3.904,-0.346,0.6049
4871.684,3.904,-0.3457,0.6048
4872.69,3.9,-0.3458,0.6047
4873.683,3.904,-0.3459,0.6046
4874.675,3.904,-0.346,0.6045
4875.684,3.904,-0.3458,0.6045
4876.675,3.904,-0.3456,0.6044
4877.682,3.904,-0.3456,0.6043
4878.688,3.9,-0.3459,0.6042
4879.679,3.904,-0.3458,0.6041
4880.689,3.904,-0.3458,0.6041
4881.678,3.9,-0.3455,0.604
4882.687,3.904,-0.3458,0.6039
4883.678,3.904,-0.3457,0.6038
4884.687,3.904,-0.3458,0.6037
4885.682,3.904,-0.3459,0.6037
4886.687,3.904,-0.3457,0.6036
4887.679,3.9,-0.3457,0.6035
4888.686,3.904,-0.3458,0.6034
4889.678,3.9,-0.3455,0.6033
4890.687,3.904,-0.3457,0.6033
4891.678,3.904,-0.3457,0.6032
4892.687,3.904,-0.3456,0.6031
4893.675,3.904,-0.3457,0.603
4894.677,3.9,-0.3458,0.6029
4895.68,3.904,-0.3458,0.6029
4896.683,3.904,-0.3458,0.6028
4897.689,3.904,-0.3459,0.6027
4898.681,3.904,-0.3457,0.6026
4899.688,3.904,-0.3456,0.6025
4900.681,3.904,-0.3456,0.6025
4901.689,3.9,-0.3455,0.6024
4902.675,3.904,-0.3457,0.6023
4903.682,3.904,-0.3457,0.6022
4904.689,3.904,-0.3458,0.6021
4905.674,3.904,-0.3459,0.6021
4906.684,3.9,-0.3456,0.602
4907.687,3.904,-0.3456,0.6019
4908.684,3.904,-0.3456,0.6018
4909.685,3.904,-0.3458,0.6017
4910.678,3.9,-0.3455,0.6017
4911.685,3.9,-0.3457,0.6016
4912.689,3.9,-0.3455,0.6015
4913.681,3.904,-0.3456,0.6014
4914.676,3.9,-0.3458,0.6013
4915.68,3.9,-0.3455,0.6013
4916.688,3.9,-0.3458,0.6012
4917.679,3.9,-0.3457,0.6011
4918.685,3.904,-0.346,0.601
4919.679,3.9,-0.3457,0.6009
4920.687,3.904,-0.3456,0.6009
4921.679,3.904,-0.3458,0.6008
4922.684,3.904,-0.3457,0.6007
4923.676,3.9,-0.3457,0.6006
4924.684,3.9,-0.3458,0.6005
4925.673,3.9,-0.3455,0.6005
4926.68,3.9,-0.3456,0.6004
4927.682,3.9,-0.3458,0.6003
4928.683,3.904,-0.3458,0.6002
4929.687,3.9,-0.3454,0.6001
4930.677,3.904,-0.3458,0.6001
4931.681,3.904,-0.3456,0.6
4932.674,3.9,-0.3457,0.5999
4933.683,3.904,-0.3456,0.5998
4934.683,3.9,-0.3455,0.5997
4935.687,3.9,-0.3456,0.5997
4936.686,3.9,-0.3456,0.5996
4937.675,3.9,-0.3457,0.5995
4938.676,3.904,-0.3457,0.5994
4939.68,3.9,-0.3453,0.5993
4940.673,3.9,-0.3454,0.5993
4941.677,3.9,-0.3455,0.5992
4942.684,3.904,-0.3456,0.5991
4943.674,3.9,-0.3457,0.599
4944.683,3.9,-0.3454,0.5989
4945.686,3.9,-0.3455,0.5989
4946.678,3.9,-0.3458,0.5988
4947.682,3.9,-0.3456,0.5987
4948.674,3.9,-0.3458,0.5986
4949.682,3.9,-0.3456,0.5985
4950.687,3.904,-0.3456,0.5985
4951.681,3.9,-0.3456,0.5984
4952.687,3.896,-0.3457,0.5983
4953.677,3.9,-0.3457,0.5982
4954.679,3.9,-0.3454,0.5981
4955.685,3.9,-0.3454,0.5981
4956.679,3.9,-0.3456,0.598
4957.685,3.9,-0.3455,0.5979
4958.675,3.904,-0.3456,0.5978
4959.677,3.9,-0.3457,0.5977
4960.683,3.9,-0.3454,0.5977
4961.673,3.904,-0.3455,0.5976
4962.682,3.904,-0.3455,0.5975
4963.673,3.9,-0.3457,0.5974
4964.68,3.9,-0.3456,0.5973
4965.673,3.9,-0.3456,0.5973
4966.681,3.9,-0.3455,0.5972
4967.674,3.9,-0.3455,0.5971
4968.677,3.9,-0.3455,0.597
4969.682,3.9,-0.3455,0.5969
4970.679,3.9,-0.3455,0.5969
4971.684,3.9,-0.3454,0.5968
4972.681,3.904,-0.3454,0.5967
4973.684,3.9,-0.3456,0.5966
4974.685,3.9,-0.3456,0.5965
4975.672,3.9,-0.3456,0.5965
4976.681,3.9,-0.3455,0.5964
4977.684,3.9,-0.3454,0.5963
4978.676,3.9,-0.3454,0.5962
4979.684,3.9,-0.3452,0.5961
4980.677,3.9,-0.3453,0.5961
4981.682,3.9,-0.3454,0.596
4982.673,3.9,-0.3456,0.5959
4983.683,3.9,-0.3457,0.5958
4984.685,3.9,-0.3456,0.5957
4985.674,3.9,-0.3452,0.5957
4986.68,3.896,-0.3454,0.5956
4987.674,3.9,-0.3456,0.5955
4988.68,3.9,-0.3455,0.5954
4989.688,3.9,-0.3452,0.5953
4990.68,3.896,-0.3457,0.5953
4991.682,3.9,-0.3455,0.5952
4992.683,3.896,-0.3455,0.5951
4993.686,3.9,-0.3456,0.595
4994.672,3.896,-0.3453,0.5949
4995.678,3.9,-0.3455,0.5949
4996.687,3.9,-0.3453,0.5948
4997.676,3.896,-0.3455,0.5947
4998.683,3.9,-0.3455,0.5946
4999.673,3.9,-0.3456,0.5945
5000.679,3.9,-0.3455,0.5945
5001.686,3.9,-0.3456,0.5944
5002.676,3.9,-0.3455,0.5943
5003.683,3.9,-0.3456,0.5942
5004.673,3.9,-0.3453,0.5941
5005.681,3.9,-0.3454,0.5941
5006.675,3.9,-0.3453,0.594
5007.681,3.9,-0.3454,0.5939
5008.673,3.896,-0.3452,0.5938
5009.677,3.896,-0.3452,0.5937
5010.685,3.9,-0.3455,0.5937
5011.675,3.9,-0.3455,0.5936
5012.684,3.9,-0.3453,0.5935
5013.675,3.9,-0.3452,0.5934
5014.681,3.896,-0.3455,0.5933
5015.673,3.9,-0.3454,0.5933
5016.68,3.9,-0.3454,0.5932
5017.671,3.9,-0.3453,0.5931
5018.676,3.896,-0.3454,0.593
5019.681,3.896,-0.3453,0.593
5020.684,3.896,-0.3453,0.5929
5021.679,3.9,-0.3454,0.5928
5022.682,3.9,-0.3454,0.5927
5023.671,3.896,-0.3454,0.5926
5024.68,3.9,-0.3454,0.5926
5025.671,3.9,-0.3454,0.5925
5026.678,3.896,-0.3452,0.5924
5027.672,3.896,-0.3454,0.5923
5028.678,3.896,-0.3453,0.5922
5029.683,3.9,-0.3456,0.5922
5030.677,3.896,-0.3452,0.5921
5031.67,3.9,-0.3454,0.592
5032.677,3.9,-0.3452,0.5919
5033.685,3.896,-0.3455,0.5918
5034.676,3.896,-0.3453,0.5918
5035.685,3.896,-0.3452,0.5917
5036.685,3.896,-0.3453,0.5916
5037.675,3.896,-0.3455,0.5915
5038.679,3.9,-0.3453,0.5914
5039.681,3.9,-0.3453,0.5914
5040.685,3.896,-0.345,0.5913
5041.675,3.896,-0.3451,0.5912
5042.683,3.9,-0.3452,0.5911
5043.672,3.896,-0.3452,0.591
5044.681,3.896,-0.345,0.591
5045.674,3.896,-0.3453,0.5909
5046.681,3.9,-0.3455,0.5908
5047.672,3.9,-0.3453,0.5907
5048.676,3.9,-0.3451,0.5906
5049.685,3.9,-0.3453,0.5906
5050.678,3.9,-0.3451,0.5905
5051.685,3.9,-0.3453,0.5904
5052.676,3.896,-0.3454,0.5903
5053.67,3.896,-0.3452,0.5902
5054.674,3.896,-0.3451,0.5902
5055.683,3.9,-0.345,0.5901
5056.678,3.896,-0.3451,0.59
5057.681,3.896,-0.3453,0.5899
5058.684,3.896,-0.3453,0.5898
5059.681,3.896,-0.3454,0.5898
5060.683,3.896,-0.3451,0.5897
5061.673,3.896,-0.3452,0.5896
5062.683,3.896,-0.3454,0.5895
5063.674,3.896,-0.3451,0.5894
5064.679,3.896,-0.3453,0.5894
5065.671,3.896,-0.3453,0.5893
5066.674,3.9,-0.3451,0.5892
5067.68,3.896,-0.3451,0.5891
5068.685,3.896,-0.3453,0.589
5069.674,3.896,-0.3454,0.589
5070.681,3.896,-0.3453,0.5889
5071.675,3.896,-0.3452,0.5888
5072.683,3.896,-0.3454,0.5887
5073.673,3.896,-0.3453,0.5886
5074.678,3.896,-0.3453,0.5886
5075.672,3.9,-0.3451,0.5885
5076.678,3.896,-0.3453,0.5884
5077.68,3.896,-0.3452,0.5883
5078.671,3.9,-0.3452,0.5882
5079.673,3.896,-0.3454,0.5882
5080.677,3.896,-0.3453,0.5881
5081.669,3.896,-0.345,0.588
5082.677,3.896,-0.345,0.5879
5083.682,3.9,-0.3451,0.5878
5084.672,3.896,-0.3451,0.5878
5085.681,3.896,-0.3451,0.5877
5086.671,3.896,-0.3451,0.5876
5087.682,3.896,-0.3451,0.5875
5088.673,3.896,-0.3451,0.5874
5089.677,3.896,-0.3454,0.5874
5090.669,3.896,-0.3451,0.5873
5091.676,3.9,-0.3451,0.5872
5092.669,3.896,-0.3454,0.5871
5093.675,3.9,-0.3453,0.587
5094.669,3.896,-0.3451,0.587
5095.675,3.896,-0.3452,0.5869
5096.68,3.892,-0.3452,0.5868
5097.684,3.896,-0.3453,0.5867
5098.674,3.896,-0.3451,0.5866
5099.682,3.896,-0.345,0.5866
5100.673,3.896,-0.3453,0.5865
5101.678,3.896,-0.3454,0.5864
5102.677,3.896,-0.3451,0.5863
5103.68,3.896,-0.3452,0.5862
5104.679,3.896,-0.345,0.5862
5105.682,3.896,-0.3454,0.5861
5106.684,3.896,-0.3451,0.586
5107.671,3.896,-0.345,0.5859
5108.678,3.896,-0.3451,0.5858
5109.685,3.896,-0.345,0.5858
5110.677,3.896,-0.345,0.5857
5111.684,3.892,-0.3454,0.5856
5112.674,3.892,-0.3452,0.5855
5113.682,3.896,-0.3452,0.5854
5114.67,3.896,-0.345,0.5854
5115.68,3.896,-0.345,0.5853
5116.673,3.896,-0.3451,0.5852
5117.682,3.896,-0.345,0.5851
5118.683,3.896,-0.345,0.585
5119.676,3.896,-0.3452,0.585
5120.68,3.896,-0.345,0.5849
5121.67,3.896,-0.3453,0.5848
5122.679,3.892,-0.345,0.5847
5123.681,3.892,-0.3452,0.5846
5124.684,3.896,-0.3449,0.5846
5125.683,3.896,-0.345,0.5845
5126.672,3.892,-0.3454,0.5844
5127.679,3.896,-0.345,0.5843
5128.671,3.896,-0.345,0.5842
5129.679,3.896,-0.3449,0.5842
5130.684,3.896,-0.3452,0.5841
5131.678,3.896,-0.3448,0.584
5132.681,3.896,-0.3452,0.5839
5133.674,3.896,-0.3449,0.5838
5134.678,3.896,-0.3451,0.5838
5135.671,3.896,-0.3453,0.5837
5136.676,3.896,-0.3448,0.5836
5137.67,3.896,-0.3451,0.5835
5138.68,3.896,-0.3449,0.5834
5139.681,3.892,-0.3452,0.5834
5140.67,3.896,-0.3449,0.5833
5141.676,3.896,-0.3451,0.5832
5142.67,3.896,-0.3451,0.5831
5143.674,3.896,-0.345,0.583
5144.668,3.896,-0.3448,0.583
5145.675,3.896,-0.3451,0.5829
5146.667,3.896,-0.3449,0.5828
5147.677,3.896,-0.3451,0.5827
5148.669,3.892,-0.345,0.5826
5149.676,3.896,-0.345,0.5826
5150.681,3.892,-0.345,0.5825
5151.674,3.892,-0.345,0.5824
5152.679,3.892,-0.345,0.5823
5153.671,3.896,-0.3449,0.5822
5154.679,3.892,-0.345,0.5822
5155.673,3.892,-0.345,0.5821
5156.681,3.892,-0.3449,0.582
5157.669,3.892,-0.3448,0.5819
5158.678,3.896,-0.3449,0.5818
5159.682,3.892,-0.3451,0.5818
5160.674,3.892,-0.3448,0.5817
5161.677,3.896,-0.345,0.5816
5162.67,3.892,-0.345,0.5815
5163.677,3.896,-0.345,0.5814
5164.669,3.896,-0.3451,0.5814
5165.677,3.892,-0.345,0.5813
5166.682,3.892,-0.345,0.5812
5167.673,3.892,-0.3448,0.5811
5168.672,3.896,-0.3449,0.581
5169.672,3.896,-0.3449,0.581
5170.671,3.892,-0.3449,0.5809
5171.671,3.896,-0.3447,0.5808
5172.675,3.892,-0.3449,0.5807
5173.668,3.896,-0.3446,0.5806
5174.677,3.892,-0.3449,0.5806
5175.668,3.896,-0.3448,0.5805
5176.678,3.892,-0.3448,0.5804
5177.68,3.892,-0.3451,0.5803
5178.671,3.896,-0.3447,0.5802
5179.679,3.892,-0.3448,0.5802
5180.667,3.896,-0.3448,0.5801
5181.676,3.896,-0.3449,0.58
5182.668,3.892,-0.3445,0.5799
5183.676,3.892,-0.345,0.5798
5184.682,3.896,-0.3449,0.5798
5185.675,3.896,-0.345,0.5797
5186.68,3.892,-0.3448,0.5796
5187.671,3.892,-0.3449,0.5795
5188.677,3.896,-0.3447,0.5794
5189.678,3.892,-0.3448,0.5794
5190.668,3.892,-0.3449,0.5793
5191.671,3.892,-0.3448,0.5792
5192.677,3.892,-0.3447,0.5791
5193.667,3.892,-0.3449,0.5791
5194.67,3.896,-0.3449,0.579
5195.678,3.892,-0.345,0.5789
5196.668,3.892,-0.3448,0.5788
5197.674,3.892,-0.345,0.5787
5198.68,3.892,-0.3448,0.5787
5199.672,3.892,-0.345,0.5786
5200.679,3.892,-0.3448,0.5785
5201.67,3.892,-0.3446,0.5784
5202.676,3.892,-0.3448,0.5783
5203.667,3.892,-0.3446,0.5783
5204.674,3.892,-0.3448,0.5782
5205.68,3.892,-0.3449,0.5781
5206.68,3.892,-0.3449,0.578
5207.667,3.892,-0.3447,0.5779
5208.674,3.892,-0.3446,0.5779
5209.678,3.892,-0.3446,0.5778
5210.668,3.892,-0.3449,0.5777
5211.676,3.892,-0.3446,0.5776
5212.666,3.892,-0.3447,0.5775
5213.672,3.892,-0.3446,0.5775
5214.677,3.892,-0.3449,0.5774
5215.669,3.892,-0.3448,0.5773
5216.677,3.892,-0.3449,0.5772
5217.671,3.892,-0.3448,0.5771
5218.68,3.892,-0.3444,0.5771
5219.672,3.892,-0.3446,0.577
5220.679,3.892,-0.3444,0.5769
5221.67,3.892,-0.3445,0.5768
5222.678,3.892,-0.3447,0.5767
5223.669,3.892,-0.3446,0.5767
5224.678,3.892,-0.345,0.5766
5225.68,3.892,-0.3446,0.5765
5226.671,3.892,-0.3448,0.5764
5227.677,3.892,-0.3445,0.5763
5228.669,3.892,-0.3445,0.5763
5229.674,3.892,-0.345,0.5762
5230.665,3.892,-0.3446,0.5761
5231.672,3.892,-0.3448,0.576
5232.677,3.892,-0.3449,0.5759
5233.68,3.892,-0.3446,0.5759
5234.678,3.892,-0.3447,0.5758
5235.678,3.892,-0.3446,0.5757
5236.676,3.892,-0.3448,0.5756
5237.667,3.896,-0.3446,0.5755
5238.67,3.892,-0.3446,0.5755
5239.674,3.888,-0.3448,0.5754
5240.667,3.888,-0.3446,0.5753
5241.669,3.892,-0.3444,0.5752
5242.677,3.896,-0.3449,0.5751
5243.667,3.892,-0.3448,0.5751
5244.673,3.892,-0.3447,0.575
5245.665,3.892,-0.3448,0.5749
5246.674,3.892,-0.345,0.5748
5247.665,3.896,-0.3446,0.5747
5248.67,3.888,-0.3446,0.5747
5249.679,3.892,-0.3446,0.5746
5250.668,3.892,-0.3447,0.5745
5251.677,3.892,-0.3445,0.5744
5252.671,3.892,-0.3447,0.5743
5253.677,3.896,-0.3447,0.5743
5254.665,3.892,-0.3446,0.5742
5255.67,3.888,-0.3445,0.5741
5256.671,3.892,-0.3446,0.574
5257.672,3.888,-0.3448,0.5739
