time_s,voltage_V,current_A,soc_thuc,,,,,
27755.513,3.764,-301.9,0.176044167,,,,,-988.243
27756.518,3.76,-302,0.175974167,,,,,-988.327
27757.524,3.756,-302.4,0.175904167,,,,,-988.411
27758.515,3.764,-302,0.175834167,,,,,-988.495
27759.521,3.764,-302.3,0.175764167,,,,,-988.579
27760.526,3.764,-302.1,0.175694167,,,,,-988.663
27761.517,3.764,-302.1,0.175624167,,,,,-988.747
27762.52,3.764,-302,0.175554167,,,,,-988.831
27763.522,3.76,-301.9,0.175485,,,,,-988.915
27764.526,3.76,-302.1,0.175415,,,,,-988.999
27765.513,3.76,-302.1,0.175345,,,,,-989.083
27766.518,3.764,-302.1,0.175275,,,,,-989.167
27767.523,3.76,-302.3,0.175205,,,,,-989.251
27768.516,3.76,-302,0.175135,,,,,-989.335
27769.524,3.76,-302.2,0.175065,,,,,-989.418
27770.514,3.76,-302.1,0.174995,,,,,-989.502
27771.52,3.76,-302.1,0.174925,,,,,-989.586
27772.525,3.76,-301.9,0.174855,,,,,-989.67
27773.516,3.76,-302,0.174785,,,,,-989.754
27774.517,3.76,-302.1,0.174715833,,,,,-989.838
27775.525,3.76,-301.8,0.174645833,,,,,-989.922
27776.514,3.76,-301.9,0.174575833,,,,,-990.006
27777.518,3.76,-302.1,0.174505833,,,,,-990.09
27778.519,3.76,-302.1,0.174435833,,,,,-990.174
27779.519,3.76,-302,0.174365833,,,,,-990.258
27780.521,3.756,-302.3,0.174295833,,,,,-990.341
27781.519,3.76,-302.1,0.174225833,,,,,-990.425
27782.523,3.76,-302.1,0.174155833,,,,,-990.509
27783.514,3.76,-302,0.174085833,,,,,-990.593
27784.515,3.764,-302.3,0.174015833,,,,,-990.677
27785.517,3.76,-302.2,0.173946667,,,,,-990.761
27786.524,3.76,-302,0.173876667,,,,,-990.845
27787.517,3.76,-302.1,0.173806667,,,,,-990.929
27788.511,3.76,-302,0.173736667,,,,,-991.013
27789.522,3.76,-302,0.173666667,,,,,-991.097
27790.518,3.76,-301.8,0.173596667,,,,,-991.181
27791.516,3.756,-301.7,0.173526667,,,,,-991.264
27792.514,3.76,-301.8,0.173456667,,,,,-991.348
27793.52,3.76,-302,0.1733875,,,,,-991.432
27794.525,3.76,-301.9,0.1733175,,,,,-991.516
27795.515,3.756,-302.1,0.1732475,,,,,-991.6
27796.518,3.76,-302,0.1731775,,,,,-991.684
27797.519,3.76,-301.9,0.1731075,,,,,-991.768
27798.522,3.76,-302,0.1730375,,,,,-991.852
27799.525,3.76,-302,0.1729675,,,,,-991.935
27800.511,3.76,-301.9,0.172898333,,,,,-992.019
27801.511,3.756,-301.7,0.172828333,,,,,-992.103
27802.526,3.76,-301.8,0.172758333,,,,,-992.187
27803.526,3.76,-301.9,0.172688333,,,,,-992.271
27804.525,3.76,-302,0.172618333,,,,,-992.355
27805.524,3.76,-302,0.172548333,,,,,-992.439
27806.523,3.76,-301.7,0.172478333,,,,,-992.522
27807.519,3.76,-301.8,0.172409167,,,,,-992.606
27808.521,3.76,-301.8,0.172339167,,,,,-992.69
27809.526,3.76,-301.8,0.172269167,,,,,-992.774
27810.511,3.756,-301.8,0.172199167,,,,,-992.858
27811.512,3.76,-301.9,0.172129167,,,,,-992.942
27812.514,3.76,-301.6,0.172059167,,,,,-993.026
27813.52,3.76,-301.8,0.17199,,,,,-993.109
27814.523,3.76,-301.7,0.17192,,,,,-993.193
27815.521,3.756,-301.7,0.17185,,,,,-993.277
27816.519,3.76,-301.8,0.17178,,,,,-993.361
27817.52,3.76,-301.7,0.17171,,,,,-993.445
27818.522,3.76,-301.7,0.17164,,,,,-993.529
27819.511,3.756,-301.5,0.171570833,,,,,-993.612
27820.511,3.76,-301.5,0.171500833,,,,,-993.696
27821.515,3.76,-301.7,0.171430833,,,,,-993.78
27822.518,3.756,-301.8,0.171360833,,,,,-993.864
27823.518,3.76,-301.7,0.171290833,,,,,-993.948
27824.525,3.76,-301.7,0.171221667,,,,,-994.032
27825.526,3.756,-301.5,0.171151667,,,,,-994.115
27826.516,3.756,-301.6,0.171081667,,,,,-994.199
27827.519,3.756,-301.5,0.171011667,,,,,-994.283
27828.523,3.76,-301.6,0.1709425,,,,,-994.367
27829.512,3.76,-301.7,0.1708725,,,,,-994.451
27830.512,3.76,-301.5,0.1708025,,,,,-994.534
27831.514,3.756,-301.5,0.1707325,,,,,-994.618
27832.516,3.76,-301.7,0.170663333,,,,,-994.702
27833.52,3.76,-301.5,0.170593333,,,,,-994.786
27834.521,3.756,-301.7,0.170523333,,,,,-994.869
27835.521,3.76,-301.5,0.170453333,,,,,-994.953
27836.524,3.756,-301.6,0.170383333,,,,,-995.037
27837.522,3.76,-301.6,0.170314167,,,,,-995.121
27838.525,3.756,-301.7,0.170244167,,,,,-995.204
27839.513,3.756,-301.6,0.170174167,,,,,-995.288
27840.518,3.76,-301.7,0.170104167,,,,,-995.372
27841.52,3.76,-301.7,0.170034167,,,,,-995.456
27842.525,3.76,-301.4,0.169965,,,,,-995.54
27843.51,3.756,-301.5,0.169895,,,,,-995.623
27844.515,3.756,-301.4,0.169825,,,,,-995.707
27845.519,3.756,-301.6,0.169755,,,,,-995.791
27846.518,3.756,-301.6,0.169685833,,,,,-995.875
27847.52,3.756,-301.6,0.169615833,,,,,-995.959
27848.521,3.756,-301.5,0.169545833,,,,,-996.042
27849.521,3.756,-301.5,0.169475833,,,,,-996.126
27850.519,3.76,-301.5,0.169406667,,,,,-996.21
27851.514,3.756,-301.6,0.169336667,,,,,-996.294
27852.51,3.756,-301.5,0.169266667,,,,,-996.377
27853.519,3.756,-301.5,0.169196667,,,,,-996.461
27854.521,3.756,-301.3,0.1691275,,,,,-996.545
27855.524,3.756,-301.5,0.1690575,,,,,-996.629
27856.51,3.756,-301.2,0.1689875,,,,,-996.712
27857.514,3.76,-301.3,0.168918333,,,,,-996.796
27858.523,3.756,-301.5,0.168848333,,,,,-996.88
27859.512,3.76,-301.3,0.168778333,,,,,-996.964
27860.516,3.76,-301.5,0.168708333,,,,,-997.047
27861.52,3.752,-301.3,0.168639167,,,,,-997.131
27862.524,3.756,-301.4,0.168569167,,,,,-997.215
27863.515,3.756,-301.4,0.168499167,,,,,-997.298
27864.52,3.756,-301.4,0.168429167,,,,,-997.382
27865.511,3.756,-301.3,0.16836,,,,,-997.466
27866.517,3.756,-301.3,0.16829,,,,,-997.55
27867.523,3.756,-301.3,0.16822,,,,,-997.633
27868.513,3.756,-301.3,0.168150833,,,,,-997.717
27869.518,3.76,-301.5,0.168080833,,,,,-997.801
27870.51,3.756,-301.5,0.168010833,,,,,-997.885
27871.518,3.756,-301.4,0.167941667,,,,,-997.968
27872.523,3.756,-301.7,0.167871667,,,,,-998.052
27873.51,3.756,-301.6,0.167801667,,,,,-998.136
27874.517,3.756,-301.5,0.167731667,,,,,-998.219
27875.523,3.756,-301.4,0.167661667,,,,,-998.303
27876.515,3.752,-301.3,0.1675925,,,,,-998.387
27877.521,3.756,-301.3,0.1675225,,,,,-998.47
27878.512,3.76,-301.5,0.1674525,,,,,-998.554
27879.519,3.756,-301.4,0.167383333,,,,,-998.638
27880.524,3.76,-301.3,0.167313333,,,,,-998.722
27881.511,3.752,-301.4,0.167243333,,,,,-998.806
27882.511,3.756,-301.1,0.167174167,,,,,-998.889
27883.514,3.752,-301.3,0.167104167,,,,,-998.973
27884.519,3.756,-301.4,0.167034167,,,,,-999.057
27885.522,3.756,-301.1,0.166965,,,,,-999.14
27886.516,3.756,-301.2,0.166895,,,,,-999.224
27887.52,3.756,-301.1,0.166825,,,,,-999.308
27888.511,3.752,-301.3,0.166755833,,,,,-999.391
27889.513,3.752,-301.1,0.166685833,,,,,-999.475
27890.52,3.756,-301.3,0.166615833,,,,,-999.559
27891.524,3.756,-301.3,0.166546667,,,,,-999.642
27892.513,3.756,-301.4,0.166476667,,,,,-999.726
27893.519,3.756,-301.1,0.166406667,,,,,-999.81
27894.509,3.756,-301.5,0.166336667,,,,,-999.893
27895.518,3.756,-301.4,0.1662675,,,,,-999.977
27896.522,3.784,-0.1,0.1662675,,,,,-1000.061
27897.512,3.784,-0.2,0.1662675,,,,,-1000.144
27898.519,3.784,0,0.1662675,,,,,-1000.228
27899.522,3.784,0.1,0.1662675,,,,,-1000.312
27900.513,3.784,0,0.1662675,,,,,-1000.396
27901.521,3.784,-0.2,0.1662675,,,,,-1000.479
27902.51,3.784,0,0.1662675,,,,,-1000.479
27903.515,3.784,0.1,0.1662675,,,,,-1000.479
27904.522,3.784,-0.1,0.1662675,,,,,-1000.479
27905.513,3.784,-0.1,0.1662675,,,,,-1000.479
27906.516,3.784,-0.1,0.1662675,,,,,-1000.479
27907.517,3.784,-0.1,0.1662675,,,,,-1000.479
27908.518,3.784,0.1,0.1662675,,,,,-1000.479
27909.522,3.784,0,0.1662675,,,,,-1000.479
27910.521,3.788,0,0.1662675,,,,,-1000.479
27911.521,3.784,-0.3,0.1662675,,,,,-1000.479
27912.523,3.784,0.1,0.1662675,,,,,-1000.479
27913.511,3.788,0.1,0.1662675,,,,,-1000.479
27914.51,3.788,0.1,0.1662675,,,,,-1000.479
27915.51,3.788,0.2,0.1662675,,,,,-1000.479
27916.521,3.788,-0.1,0.1662675,,,,,-1000.479
27917.519,3.788,0,0.1662675,,,,,-1000.479
27918.515,3.788,-0.3,0.1662675,,,,,-1000.479
27919.512,3.788,0.1,0.1662675,,,,,-1000.479
27920.511,3.788,0,0.1662675,,,,,-1000.479
27921.511,3.788,-0.1,0.1662675,,,,,-1000.479
27922.51,3.788,-0.2,0.1662675,,,,,-1000.479
27923.51,3.788,0.1,0.1662675,,,,,-1000.479
27924.507,3.788,0,0.1662675,,,,,-1000.479
27925.52,3.788,0.1,0.1662675,,,,,-1000.479
27926.517,3.792,0,0.1662675,,,,,-1000.479
27927.509,3.788,-0.1,0.1662675,,,,,-1000.479
27928.508,3.792,-0.2,0.1662675,,,,,-1000.479
27929.508,3.788,0.2,0.1662675,,,,,-1000.479
27930.511,3.788,-0.1,0.1662675,,,,,-1000.479
27931.51,3.792,0,0.1662675,,,,,-1000.479
27932.513,3.792,0.1,0.1662675,,,,,-1000.479
27933.512,3.788,0,0.1662675,,,,,-1000.479
27934.513,3.788,0.2,0.1662675,,,,,-1000.479
27935.514,3.788,-0.1,0.1662675,,,,,-1000.479
27936.515,3.792,0,0.1662675,,,,,-1000.479
27937.517,3.788,-0.1,0.1662675,,,,,-1000.479
27938.515,3.792,-0.1,0.1662675,,,,,-1000.479
27939.512,3.792,0,0.1662675,,,,,-1000.479
27940.511,3.788,-0.1,0.1662675,,,,,-1000.479
27941.508,3.792,-0.1,0.1662675,,,,,-1000.479
27942.507,3.788,-0.1,0.1662675,,,,,-1000.479
27943.523,3.792,0.4,0.1662675,,,,,-1000.479
27944.52,3.788,0,0.1662675,,,,,-1000.479
27945.519,3.788,-0.1,0.1662675,,,,,-1000.479
27946.517,3.792,0,0.1662675,,,,,-1000.479
27947.517,3.792,0,0.1662675,,,,,-1000.479
27948.519,3.792,0.2,0.1662675,,,,,-1000.479
27949.518,3.788,0,0.1662675,,,,,-1000.479
27950.516,3.792,-0.2,0.1662675,,,,,-1000.479
27951.516,3.792,0.2,0.1662675,,,,,-1000.479
27952.514,3.792,0,0.1662675,,,,,-1000.479
27953.51,3.788,-0.1,0.1662675,,,,,-1000.479
27954.507,3.792,0,0.1662675,,,,,-1000.479
27955.512,3.788,0,0.1662675,,,,,-1000.479
27956.512,3.792,-0.1,0.1662675,,,,,-1000.479
27957.517,3.792,0.1,0.1662675,,,,,-1000.479
27958.517,3.788,0.1,0.1662675,,,,,-1000.479
27959.519,3.792,0,0.1662675,,,,,-1000.479
27960.519,3.792,0,0.1662675,,,,,-1000.479
27961.522,3.792,-0.1,0.1662675,,,,,-1000.479
27962.51,3.796,0,0.1662675,,,,,-1000.479
27963.512,3.792,0,0.1662675,,,,,-1000.479
27964.513,3.792,0,0.1662675,,,,,-1000.479
27965.515,3.792,0.1,0.1662675,,,,,-1000.479
27966.521,3.792,-0.1,0.1662675,,,,,-1000.479
27967.51,3.792,-0.1,0.1662675,,,,,-1000.479
27968.518,3.788,-0.2,0.1662675,,,,,-1000.479
27969.511,3.792,-0.1,0.1662675,,,,,-1000.479
27970.515,3.792,-0.1,0.1662675,,,,,-1000.479
27971.507,3.792,0,0.1662675,,,,,-1000.479
27972.512,3.796,0.1,0.1662675,,,,,-1000.479
27973.518,3.792,0,0.1662675,,,,,-1000.479
27974.51,3.792,-0.2,0.1662675,,,,,-1000.479
27975.514,3.792,0.1,0.1662675,,,,,-1000.479
27976.518,3.792,0,0.1662675,,,,,-1000.479
27977.508,3.796,-0.1,0.1662675,,,,,-1000.479
27978.513,3.796,-0.1,0.1662675,,,,,-1000.479
27979.516,3.796,0,0.1662675,,,,,-1000.479
27980.506,3.792,0.1,0.1662675,,,,,-1000.479
27981.511,3.792,0,0.1662675,,,,,-1000.479
27982.51,3.788,0,0.1662675,,,,,-1000.479
27983.508,3.792,0,0.1662675,,,,,-1000.479
27984.521,3.792,-0.2,0.1662675,,,,,-1000.479
27985.516,3.792,0,0.1662675,,,,,-1000.479
27986.516,3.792,-0.3,0.1662675,,,,,-1000.479
27987.506,3.792,0,0.1662675,,,,,-1000.479
27988.511,3.792,0.1,0.1662675,,,,,-1000.479
27989.517,3.792,0.2,0.1662675,,,,,-1000.479
27990.52,3.8,0.2,0.1662675,,,,,-1000.479
27991.512,3.792,0.2,0.1662675,,,,,-1000.479
27992.518,3.792,0.1,0.1662675,,,,,-1000.479
27993.508,3.792,-0.1,0.1662675,,,,,-1000.479
27994.516,3.792,-0.1,0.1662675,,,,,-1000.479
27995.506,3.796,0,0.1662675,,,,,-1000.479
27996.51,3.792,-0.1,0.1662675,,,,,-1000.479
27997.512,3.792,0,0.1662675,,,,,-1000.479
27998.517,3.792,-0.1,0.1662675,,,,,-1000.479
27999.518,3.792,-0.1,0.1662675,,,,,-1000.479
28000.505,3.792,-0.1,0.1662675,,,,,-1000.479
28001.508,3.792,0,0.1662675,,,,,-1000.479
28002.509,3.792,0,0.1662675,,,,,-1000.479
28003.513,3.792,0.2,0.1662675,,,,,-1000.479
28004.514,3.792,-0.3,0.1662675,,,,,-1000.479
28005.517,3.796,0,0.1662675,,,,,-1000.479
28006.517,3.792,0,0.1662675,,,,,-1000.479
28007.521,3.792,-0.2,0.1662675,,,,,-1000.479
28008.52,3.792,0.1,0.1662675,,,,,-1000.479
28009.51,3.792,0,0.1662675,,,,,-1000.479
28010.511,3.796,0,0.1662675,,,,,-1000.479
28011.511,3.792,0,0.1662675,,,,,-1000.479
28012.515,3.796,0.1,0.1662675,,,,,-1000.479
28013.514,3.796,0.2,0.1662675,,,,,-1000.479
28014.518,3.792,-0.2,0.1662675,,,,,-1000.479
28015.506,3.796,0.1,0.1662675,,,,,-1000.479
28016.508,3.792,0,0.1662675,,,,,-1000.479
28017.512,3.792,0.1,0.1662675,,,,,-1000.479
28018.514,3.792,-0.2,0.1662675,,,,,-1000.479
28019.515,3.792,0,0.1662675,,,,,-1000.479
28020.512,3.796,-0.1,0.1662675,,,,,-1000.479
28021.514,3.796,0,0.1662675,,,,,-1000.479
28022.515,3.796,-0.1,0.1662675,,,,,-1000.479
28023.516,3.792,0.2,0.1662675,,,,,-1000.479
28024.517,3.792,0,0.1662675,,,,,-1000.479
28025.519,3.796,-0.2,0.1662675,,,,,-1000.479
28026.506,3.796,0.2,0.1662675,,,,,-1000.479
28027.51,3.796,0,0.1662675,,,,,-1000.479
28028.515,3.796,0,0.1662675,,,,,-1000.479
28029.519,3.796,0,0.1662675,,,,,-1000.479
28030.506,3.792,0.1,0.1662675,,,,,-1000.479
28031.507,3.792,0.2,0.1662675,,,,,-1000.479
28032.511,3.796,-0.3,0.1662675,,,,,-1000.479
28033.509,3.796,0,0.1662675,,,,,-1000.479
28034.509,3.796,-0.1,0.1662675,,,,,-1000.479
28035.51,3.792,0.2,0.1662675,,,,,-1000.479
28036.507,3.796,0,0.1662675,,,,,-1000.479
28037.519,3.796,0.1,0.1662675,,,,,-1000.479
28038.519,3.792,0.1,0.1662675,,,,,-1000.479
28039.516,3.796,-0.1,0.1662675,,,,,-1000.479
28040.516,3.796,-0.2,0.1662675,,,,,-1000.479
28041.514,3.796,-0.1,0.1662675,,,,,-1000.479
28042.51,3.796,0.2,0.1662675,,,,,-1000.479
28043.513,3.792,0,0.1662675,,,,,-1000.479
28044.512,3.792,0.1,0.1662675,,,,,-1000.479
28045.515,3.796,0,0.1662675,,,,,-1000.479
28046.52,3.796,-0.1,0.1662675,,,,,-1000.479
28047.519,3.796,0.2,0.1662675,,,,,-1000.479
28048.518,3.796,0,0.1662675,,,,,-1000.479
28049.515,3.792,0.1,0.1662675,,,,,-1000.479
28050.516,3.796,0.1,0.1662675,,,,,-1000.479
28051.522,3.796,0,0.1662675,,,,,-1000.479
28052.504,3.792,-0.3,0.1662675,,,,,-1000.479
28053.505,3.796,0,0.1662675,,,,,-1000.479
28054.509,3.796,0.1,0.1662675,,,,,-1000.479
28055.506,3.796,0.2,0.1662675,,,,,-1000.479
28056.518,3.796,-0.2,0.1662675,,,,,-1000.479
28057.515,3.796,-0.1,0.1662675,,,,,-1000.479
28058.513,3.796,0,0.1662675,,,,,-1000.479
28059.516,3.796,-0.1,0.1662675,,,,,-1000.479
28060.505,3.796,0,0.1662675,,,,,-1000.479
28061.507,3.796,0,0.1662675,,,,,-1000.479
28062.51,3.796,-0.1,0.1662675,,,,,-1000.479
28063.509,3.796,-0.1,0.1662675,,,,,-1000.479
28064.51,3.796,-0.1,0.1662675,,,,,-1000.479
28065.513,3.792,0.1,0.1662675,,,,,-1000.479
28066.517,3.792,0,0.1662675,,,,,-1000.479
28067.516,3.796,0,0.1662675,,,,,-1000.479
28068.506,3.792,-0.1,0.1662675,,,,,-1000.479
28069.509,3.792,0,0.1662675,,,,,-1000.479
28070.512,3.796,0.1,0.1662675,,,,,-1000.479
28071.515,3.792,0.1,0.1662675,,,,,-1000.479
28072.515,3.792,0,0.1662675,,,,,-1000.479
28073.518,3.796,-0.1,0.1662675,,,,,-1000.479
28074.506,3.796,0,0.1662675,,,,,-1000.479
28075.506,3.796,-0.3,0.1662675,,,,,-1000.479
28076.512,3.792,0,0.1662675,,,,,-1000.479
28077.515,3.796,-0.1,0.1662675,,,,,-1000.479
28078.516,3.796,0.2,0.1662675,,,,,-1000.479
28079.517,3.796,0,0.1662675,,,,,-1000.479
28080.518,3.796,0.1,0.1662675,,,,,-1000.479
28081.505,3.796,0,0.1662675,,,,,-1000.479
28082.505,3.796,-0.1,0.1662675,,,,,-1000.479
28083.507,3.792,0.1,0.1662675,,,,,-1000.479
28084.512,3.796,0.2,0.1662675,,,,,-1000.479
28085.515,3.792,0,0.1662675,,,,,-1000.479
28086.504,3.796,0,0.1662675,,,,,-1000.479
28087.505,3.796,0.1,0.1662675,,,,,-1000.479
28088.509,3.792,-0.1,0.1662675,,,,,-1000.479
28089.509,3.796,-0.1,0.1662675,,,,,-1000.479
28090.512,3.796,0.2,0.1662675,,,,,-1000.479
28091.517,3.796,0,0.1662675,,,,,-1000.479
28092.506,3.792,-0.2,0.1662675,,,,,-1000.479
28093.508,3.796,0.2,0.1662675,,,,,-1000.479
28094.507,3.792,-0.1,0.1662675,,,,,-1000.479
28095.507,3.796,-0.1,0.1662675,,,,,-1000.479
28096.506,3.796,-0.1,0.1662675,,,,,-1000.479
28097.505,3.796,0.1,0.1662675,,,,,-1000.479
28098.506,3.792,0.2,0.1662675,,,,,-1000.479
28099.507,3.796,0.1,0.1662675,,,,,-1000.479
28100.51,3.792,0.1,0.1662675,,,,,-1000.479
28101.511,3.796,0.1,0.1662675,,,,,-1000.479
28102.512,3.8,-0.1,0.1662675,,,,,-1000.479
28103.512,3.796,0.1,0.1662675,,,,,-1000.479
28104.513,3.796,0,0.1662675,,,,,-1000.479
28105.513,3.796,0.1,0.1662675,,,,,-1000.479
28106.512,3.796,0,0.1662675,,,,,-1000.479
28107.512,3.796,0.2,0.1662675,,,,,-1000.479
28108.511,3.796,-0.1,0.1662675,,,,,-1000.479
28109.511,3.796,0.3,0.1662675,,,,,-1000.479
28110.512,3.796,0.1,0.1662675,,,,,-1000.479
28111.508,3.796,0,0.1662675,,,,,-1000.479
28112.505,3.796,0.1,0.1662675,,,,,-1000.479
28113.503,3.796,0,0.1662675,,,,,-1000.479
28114.518,3.796,0.1,0.1662675,,,,,-1000.479
28115.516,3.796,0,0.1662675,,,,,-1000.479
28116.511,3.796,-0.1,0.1662675,,,,,-1000.479
28117.509,3.796,-0.1,0.1662675,,,,,-1000.479
28118.509,3.796,0.1,0.1662675,,,,,-1000.479
28119.51,3.796,0.1,0.1662675,,,,,-1000.479
28120.514,3.796,-0.2,0.1662675,,,,,-1000.479
28121.512,3.796,0,0.1662675,,,,,-1000.479
28122.514,3.796,0,0.1662675,,,,,-1000.479
28123.511,3.796,-0.1,0.1662675,,,,,-1000.479
28124.51,3.792,0,0.1662675,,,,,-1000.479
28125.515,3.796,0.2,0.1662675,,,,,-1000.479
28126.502,3.792,-0.2,0.1662675,,,,,-1000.479
28127.506,3.796,-0.1,0.1662675,,,,,-1000.479
28128.503,3.796,-0.1,0.1662675,,,,,-1000.479
28129.502,3.796,0,0.1662675,,,,,-1000.479
28130.517,3.796,0.1,0.1662675,,,,,-1000.479
28131.503,3.796,0.2,0.1662675,,,,,-1000.479
28132.504,3.796,-0.1,0.1662675,,,,,-1000.479
28133.506,3.796,0.1,0.1662675,,,,,-1000.479
28134.509,3.792,-0.1,0.1662675,,,,,-1000.479
28135.511,3.796,-0.1,0.1662675,,,,,-1000.479
28136.511,3.796,0,0.1662675,,,,,-1000.479
28137.509,3.792,-0.2,0.1662675,,,,,-1000.479
28138.506,3.792,0.2,0.1662675,,,,,-1000.479
28139.504,3.796,0.2,0.1662675,,,,,-1000.479
28140.506,3.796,-0.1,0.1662675,,,,,-1000.479
28141.504,3.8,0.1,0.1662675,,,,,-1000.479
28142.505,3.796,0,0.1662675,,,,,-1000.479
28143.502,3.796,0.1,0.1662675,,,,,-1000.479
28144.509,3.796,0.2,0.1662675,,,,,-1000.479
28145.508,3.796,0.1,0.1662675,,,,,-1000.479
28146.507,3.796,0.1,0.1662675,,,,,-1000.479
28147.507,3.792,0.1,0.1662675,,,,,-1000.479
28148.507,3.796,-0.2,0.1662675,,,,,-1000.479
28149.51,3.796,0.2,0.1662675,,,,,-1000.479
28150.511,3.796,0.1,0.1662675,,,,,-1000.479
28151.508,3.796,0,0.1662675,,,,,-1000.479
28152.51,3.796,-0.2,0.1662675,,,,,-1000.479
28153.511,3.796,0.2,0.1662675,,,,,-1000.479
28154.515,3.792,0.2,0.1662675,,,,,-1000.479
28155.504,3.796,0.1,0.1662675,,,,,-1000.479
28156.505,3.796,-0.1,0.1662675,,,,,-1000.479
28157.508,3.796,0.4,0.1662675,,,,,-1000.479
28158.513,3.796,0,0.1662675,,,,,-1000.479
28159.51,3.796,-0.1,0.1662675,,,,,-1000.479
28160.517,3.796,0,0.1662675,,,,,-1000.479
28161.503,3.796,0.2,0.1662675,,,,,-1000.479
28162.503,3.796,0,0.1662675,,,,,-1000.479
28163.502,3.796,0.1,0.1662675,,,,,-1000.479
28164.508,3.796,0.3,0.1662675,,,,,-1000.479
28165.51,3.796,-0.1,0.1662675,,,,,-1000.479
28166.512,3.796,0.1,0.1662675,,,,,-1000.479
28167.517,3.796,0.2,0.1662675,,,,,-1000.479
28168.503,3.792,0,0.1662675,,,,,-1000.479
28169.504,3.796,0.1,0.1662675,,,,,-1000.479
28170.509,3.796,0,0.1662675,,,,,-1000.479
28171.512,3.792,0.2,0.1662675,,,,,-1000.479
28172.513,3.792,0.1,0.1662675,,,,,-1000.479
28173.503,3.796,0,0.1662675,,,,,-1000.479
28174.505,3.796,0.1,0.1662675,,,,,-1000.479
28175.505,3.796,-0.1,0.1662675,,,,,-1000.479
28176.507,3.796,0.2,0.1662675,,,,,-1000.479
28177.509,3.796,0.1,0.1662675,,,,,-1000.479
28178.512,3.796,0.3,0.1662675,,,,,-1000.479
28179.509,3.796,0.1,0.1662675,,,,,-1000.479
28180.51,3.796,0.1,0.1662675,,,,,-1000.479
28181.511,3.796,-0.2,0.1662675,,,,,-1000.479
28182.512,3.796,0.1,0.1662675,,,,,-1000.479
28183.515,3.796,-0.2,0.1662675,,,,,-1000.479
28184.502,3.796,0.1,0.1662675,,,,,-1000.479
28185.508,3.796,0.2,0.1662675,,,,,-1000.479
28186.51,3.792,0.2,0.1662675,,,,,-1000.479
28187.515,3.796,-0.3,0.1662675,,,,,-1000.479
28188.514,3.796,-0.1,0.1662675,,,,,-1000.479
28189.516,3.796,-0.2,0.1662675,,,,,-1000.479
28190.505,3.796,0,0.1662675,,,,,-1000.479
28191.503,3.796,-0.1,0.1662675,,,,,-1000.479
28192.504,3.796,0.1,0.1662675,,,,,-1000.479
28193.506,3.796,-0.2,0.1662675,,,,,-1000.479
28194.509,3.796,-0.2,0.1662675,,,,,-1000.479
28195.509,3.796,0,0.1662675,,,,,-1000.479
28196.511,3.796,0,0.1662675,,,,,-1000.479
28197.514,3.792,-0.2,0.1662675,,,,,-1000.479
28198.513,3.796,0.1,0.1662675,,,,,-1000.479
28199.512,3.796,0,0.1662675,,,,,-1000.479
28200.511,3.796,0.3,0.1662675,,,,,-1000.479
28201.515,3.796,0,0.1662675,,,,,-1000.479
28202.512,3.796,-0.1,0.1662675,,,,,-1000.479
28203.511,3.796,0,0.1662675,,,,,-1000.479
28204.507,3.796,0.1,0.1662675,,,,,-1000.479
28205.505,3.796,0.2,0.1662675,,,,,-1000.479
28206.506,3.796,0.1,0.1662675,,,,,-1000.479
28207.51,3.796,0.1,0.1662675,,,,,-1000.479
28208.512,3.8,-0.1,0.1662675,,,,,-1000.479
28209.507,3.796,0.2,0.1662675,,,,,-1000.479
28210.504,3.796,0,0.1662675,,,,,-1000.479
28211.509,3.796,-0.2,0.1662675,,,,,-1000.479
28212.501,3.796,-0.1,0.1662675,,,,,-1000.479
28213.507,3.796,-0.1,0.1662675,,,,,-1000.479
28214.512,3.796,0,0.1662675,,,,,-1000.479
28215.502,3.796,0,0.1662675,,,,,-1000.479
28216.508,3.796,0.1,0.1662675,,,,,-1000.479
28217.502,3.796,0,0.1662675,,,,,-1000.479
28218.509,3.796,0.1,0.1662675,,,,,-1000.479
28219.5,3.796,0.2,0.1662675,,,,,-1000.479
28220.507,3.796,-0.1,0.1662675,,,,,-1000.479
28221.511,3.792,0,0.1662675,,,,,-1000.479
28222.515,3.796,0,0.1662675,,,,,-1000.479
28223.504,3.796,0,0.1662675,,,,,-1000.479
28224.512,3.796,-0.1,0.1662675,,,,,-1000.479
28225.516,3.796,0,0.1662675,,,,,-1000.479
28226.503,3.796,0.1,0.1662675,,,,,-1000.479
28227.507,3.8,0,0.1662675,,,,,-1000.479
28228.511,3.796,0,0.1662675,,,,,-1000.479
28229.502,3.796,0.1,0.1662675,,,,,-1000.479
28230.511,3.792,0.2,0.1662675,,,,,-1000.479
28231.502,3.8,0,0.1662675,,,,,-1000.479
28232.504,3.796,-0.1,0.1662675,,,,,-1000.479
28233.51,3.796,-0.2,0.1662675,,,,,-1000.479
28234.512,3.796,0.1,0.1662675,,,,,-1000.479
28235.504,3.796,0.2,0.1662675,,,,,-1000.479
28236.51,3.796,0.1,0.1662675,,,,,-1000.479
28237.5,3.8,0.1,0.1662675,,,,,-1000.479
28238.508,3.796,0,0.1662675,,,,,-1000.479
28239.512,3.796,0,0.1662675,,,,,-1000.479
28240.514,3.796,-0.1,0.1662675,,,,,-1000.479
28241.499,3.792,-0.1,0.1662675,,,,,-1000.479
