time_s,voltage_V,current_A,soc_thuc,,Total_mAh
10799.126,3.976,0,0.59989,,-480.132
10800.133,3.98,0.2,0.59989,,-480.132
10801.125,3.98,-0.1,0.59989,,-480.132
10802.129,3.98,0,0.59989,,-480.132
10803.121,3.98,0.1,0.59989,,-480.132
10804.13,3.98,-0.1,0.59989,,-480.132
10805.134,3.98,0.1,0.59989,,-480.132
10806.123,3.98,0.4,0.59989,,-480.132
10807.131,3.98,0,0.59989,,-480.132
10808.121,3.98,0.3,0.59989,,-480.132
10809.127,3.98,0.1,0.59989,,-480.132
10810.134,3.98,-0.2,0.59989,,-480.132
10811.127,3.98,-0.1,0.59989,,-480.132
10812.135,3.98,0.1,0.59989,,-480.132
10813.127,3.98,0,0.59989,,-480.132
10814.133,3.98,-0.1,0.59989,,-480.132
10815.122,3.98,0,0.59989,,-480.132
10816.132,3.976,0.2,0.59989,,-480.132
10817.127,3.98,0,0.59989,,-480.132
10818.12,3.98,-0.1,0.59989,,-480.132
10819.128,3.984,-0.1,0.59989,,-480.132
10820.133,3.98,0.1,0.59989,,-480.132
10821.127,3.98,0,0.59989,,-480.132
10822.13,3.98,0,0.59989,,-480.132
10823.123,3.98,0,0.59989,,-480.132
10824.13,3.98,-0.2,0.59989,,-480.132
10825.122,3.98,0.1,0.59989,,-480.132
10826.132,3.98,-0.2,0.59989,,-480.132
10827.12,3.98,0,0.59989,,-480.132
10828.127,3.98,0.2,0.59989,,-480.132
10829.131,3.98,-0.1,0.59989,,-480.132
10830.122,3.98,-0.1,0.59989,,-480.132
10831.132,3.98,-0.2,0.59989,,-480.132
10832.123,3.98,-0.1,0.59989,,-480.132
10833.131,3.98,0.1,0.59989,,-480.132
10834.119,3.98,0,0.59989,,-480.132
10835.13,3.98,0.1,0.59989,,-480.132
10836.134,3.98,-0.1,0.59989,,-480.132
10837.126,3.98,0.1,0.59989,,-480.132
10838.13,3.98,-0.5,0.59989,,-480.132
10839.123,3.98,0.1,0.59989,,-480.132
10840.131,3.98,-0.1,0.59989,,-480.132
10841.123,3.98,-0.2,0.59989,,-480.132
10842.132,3.98,0,0.59989,,-480.132
10843.121,3.98,-0.2,0.59989,,-480.132
10844.13,3.98,-0.1,0.59989,,-480.132
10845.121,3.98,0.2,0.59989,,-480.132
10846.131,3.98,0,0.59989,,-480.132
10847.121,3.98,0.1,0.59989,,-480.132
10848.128,3.976,-0.1,0.59989,,-480.132
10849.119,3.98,0.2,0.59989,,-480.132
10850.133,3.98,0.1,0.59989,,-480.132
10851.129,3.98,0,0.59989,,-480.132
10852.129,3.98,0.1,0.59989,,-480.132
10853.13,3.984,0,0.59989,,-480.132
10854.132,3.98,0,0.59989,,-480.132
10855.124,3.984,-0.1,0.59989,,-480.132
10856.131,3.98,-0.1,0.59989,,-480.132
10857.125,3.98,0,0.59989,,-480.132
10858.118,3.984,0,0.59989,,-480.132
10859.122,3.98,0.1,0.59989,,-480.132
10860.133,3.984,-0.1,0.59989,,-480.132
10861.126,3.98,0,0.59989,,-480.132
10862.12,3.984,0.1,0.59989,,-480.132
10863.126,3.984,-0.1,0.59989,,-480.132
10864.133,3.98,-0.1,0.59989,,-480.132
10865.126,3.984,0,0.59989,,-480.132
10866.118,3.98,-0.1,0.59989,,-480.132
10867.127,3.98,0.1,0.59989,,-480.132
10868.13,3.98,0.1,0.59989,,-480.132
10869.121,3.98,0,0.59989,,-480.132
10870.128,3.98,0,0.59989,,-480.132
10871.121,3.98,-0.1,0.59989,,-480.132
10872.127,3.98,0,0.59989,,-480.132
10873.134,3.98,0.1,0.59989,,-480.132
10874.126,3.98,0.1,0.59989,,-480.132
10875.131,3.984,0.2,0.59989,,-480.132
10876.123,3.984,-0.2,0.59989,,-480.132
10877.128,3.984,0.2,0.59989,,-480.132
10878.121,3.98,0.1,0.59989,,-480.132
10879.128,3.98,0,0.59989,,-480.132
10880.122,3.984,-0.1,0.59989,,-480.132
10881.131,3.98,0,0.59989,,-480.132
10882.122,3.98,0.1,0.59989,,-480.132
10883.126,3.98,0.1,0.59989,,-480.132
10884.131,3.984,-0.2,0.59989,,-480.132
10885.124,3.98,0,0.59989,,-480.132
10886.131,3.984,-0.1,0.59989,,-480.132
10887.122,3.98,0,0.59989,,-480.132
10888.128,3.98,-0.2,0.59989,,-480.132
10889.12,3.98,-0.2,0.59989,,-480.132
10890.128,3.984,0,0.59989,,-480.132
10891.117,3.98,-0.1,0.59989,,-480.132
10892.126,3.984,0.2,0.59989,,-480.132
10893.128,3.98,0.1,0.59989,,-480.132
10894.122,3.98,0.1,0.59989,,-480.132
10895.128,3.98,-0.1,0.59989,,-480.132
10896.12,3.98,0,0.59989,,-480.132
10897.125,3.98,0.1,0.59989,,-480.132
10898.119,3.98,0.1,0.59989,,-480.132
10899.126,3.984,-0.2,0.59989,,-480.132
10900.133,3.984,0.1,0.59989,,-480.132
10901.124,3.98,0.1,0.59989,,-480.132
10902.13,3.984,-0.2,0.59989,,-480.132
10903.122,3.984,0.1,0.59989,,-480.132
10904.126,3.984,-0.1,0.59989,,-480.132
10905.118,3.98,0.3,0.59989,,-480.132
10906.125,3.984,-0.2,0.59989,,-480.132
10907.117,3.984,-0.1,0.59989,,-480.132
10908.126,3.984,-0.3,0.59989,,-480.132
10909.118,3.98,0.4,0.59989,,-480.132
10910.122,3.984,0.1,0.59989,,-480.132
10911.126,3.98,0.2,0.59989,,-480.132
10912.118,3.984,-0.3,0.59989,,-480.132
10913.127,3.98,0.2,0.59989,,-480.132
10914.116,3.984,0.2,0.59989,,-480.132
10915.121,3.98,-0.2,0.59989,,-480.132
10916.122,3.984,0,0.59989,,-480.132
10917.124,3.984,0.2,0.59989,,-480.132
10918.123,3.984,0,0.59989,,-480.132
10919.125,3.984,-0.1,0.59989,,-480.132
10920.122,3.98,-0.1,0.59989,,-480.132
10921.13,3.984,0,0.59989,,-480.132
10922.121,3.984,0,0.59989,,-480.132
10923.13,3.984,-0.1,0.59989,,-480.132
10924.12,3.984,0,0.59989,,-480.132
10925.127,3.98,-0.1,0.59989,,-480.132
10926.119,3.984,0.1,0.59989,,-480.132
10927.127,3.98,0.2,0.59989,,-480.132
10928.12,3.984,-0.1,0.59989,,-480.132
10929.126,3.984,0.1,0.59989,,-480.132
10930.12,3.98,0.1,0.59989,,-480.132
10931.126,3.98,-0.3,0.59989,,-480.132
10932.129,3.984,0,0.59989,,-480.132
10933.122,3.984,0.1,0.59989,,-480.132
10934.13,3.984,0,0.59989,,-480.132
10935.123,3.984,-0.1,0.59989,,-480.132
10936.118,3.984,-0.2,0.59989,,-480.132
10937.128,3.98,0.3,0.59989,,-480.132
10938.122,3.984,0.1,0.59989,,-480.132
10939.116,3.984,-0.1,0.59989,,-480.132
10940.124,3.98,0.2,0.59989,,-480.132
10941.131,3.984,0,0.59989,,-480.132
10942.126,3.984,-0.1,0.59989,,-480.132
10943.119,3.98,-0.2,0.59989,,-480.132
10944.126,3.984,-0.2,0.59989,,-480.132
10945.116,3.984,0.1,0.59989,,-480.132
10946.124,3.98,0,0.59989,,-480.132
10947.116,3.984,0.1,0.59989,,-480.132
10948.121,3.984,0.1,0.59989,,-480.132
10949.13,3.984,0.1,0.59989,,-480.132
10950.119,3.984,0.1,0.59989,,-480.132
10951.128,3.98,0.3,0.59989,,-480.132
10952.116,3.984,-0.3,0.59989,,-480.132
10953.123,3.98,0.1,0.59989,,-480.132
10954.128,3.984,0,0.59989,,-480.132
10955.121,3.984,0,0.59989,,-480.132
10956.13,3.984,-0.3,0.59989,,-480.132
10957.12,3.984,-0.1,0.59989,,-480.132
10958.127,3.988,-0.1,0.59989,,-480.132
10959.116,3.98,0.1,0.59989,,-480.132
10960.124,3.984,-0.1,0.59989,,-480.132
10961.127,3.984,-0.2,0.59989,,-480.132
10962.119,3.984,-0.1,0.59989,,-480.132
10963.127,3.984,-0.2,0.59989,,-480.132
10964.12,3.984,0.3,0.59989,,-480.132
10965.129,3.984,0.2,0.59989,,-480.132
10966.119,3.98,-0.2,0.59989,,-480.132
10967.129,3.984,0.3,0.59989,,-480.132
10968.119,3.98,0.1,0.59989,,-480.132
10969.129,3.984,0.1,0.59989,,-480.132
10970.13,3.984,0,0.59989,,-480.132
10971.123,3.98,-0.1,0.59989,,-480.132
10972.116,3.984,0,0.59989,,-480.132
10973.125,3.984,0,0.59989,,-480.132
10974.117,3.984,0,0.59989,,-480.132
10975.124,3.984,-0.2,0.59989,,-480.132
10976.116,3.984,0.1,0.59989,,-480.132
10977.123,3.984,0.1,0.59989,,-480.132
10978.116,3.984,0,0.59989,,-480.132
10979.12,3.984,-0.1,0.59989,,-480.132
10980.115,3.984,0.1,0.59989,,-480.132
10981.12,3.984,0,0.59989,,-480.132
10982.12,3.984,0,0.59989,,-480.132
10983.124,3.984,-0.2,0.59989,,-480.132
10984.128,3.984,-0.1,0.59989,,-480.132
10985.114,3.984,-0.2,0.59989,,-480.132
10986.117,3.984,-0.3,0.59989,,-480.132
10987.127,3.984,0,0.59989,,-480.132
10988.12,3.984,0,0.59989,,-480.132
10989.115,3.984,0.2,0.59989,,-480.132
10990.125,3.984,0,0.59989,,-480.132
10991.115,3.984,-0.1,0.59989,,-480.132
10992.124,3.984,0.1,0.59989,,-480.132
10993.127,3.984,0.2,0.59989,,-480.132
10994.119,3.984,-0.1,0.59989,,-480.132
10995.126,3.98,0,0.59989,,-480.132
10996.119,3.984,0.1,0.59989,,-480.132
10997.127,3.984,0.1,0.59989,,-480.132
10998.118,3.984,0,0.59989,,-480.132
10999.125,3.984,-0.1,0.59989,,-480.132
11000.115,3.988,0.1,0.59989,,-480.132
11001.121,3.984,0,0.59989,,-480.132
11002.126,3.984,-0.1,0.59989,,-480.132
11003.118,3.984,0.1,0.59989,,-480.132
11004.125,3.984,0.2,0.59989,,-480.132
11005.115,3.984,0.2,0.59989,,-480.132
11006.124,3.988,0.1,0.59989,,-480.132
11007.118,3.984,0,0.59989,,-480.132
11008.125,3.984,0,0.59989,,-480.132
11009.115,3.984,0,0.59989,,-480.132
11010.124,3.984,0.2,0.59989,,-480.132
11011.114,3.988,-0.1,0.59989,,-480.132
11012.124,3.988,-0.1,0.59989,,-480.132
11013.129,3.984,0.3,0.59989,,-480.132
11014.119,3.984,0,0.59989,,-480.132
11015.127,3.984,0.2,0.59989,,-480.132
11016.114,3.984,0.2,0.59989,,-480.132
11017.123,3.988,-0.1,0.59989,,-480.132
11018.128,3.984,0,0.59989,,-480.132
11019.121,3.984,0,0.59989,,-480.132
11020.128,3.984,0.1,0.59989,,-480.132
11021.12,3.984,-0.2,0.59989,,-480.132
11022.114,3.984,0.1,0.59989,,-480.132
11023.12,3.984,0.1,0.59989,,-480.132
11024.127,3.984,0.1,0.59989,,-480.132
11025.115,3.98,0,0.59989,,-480.132
11026.124,3.984,0.2,0.59989,,-480.132
11027.115,3.98,0,0.59989,,-480.132
11028.123,3.984,0,0.59989,,-480.132
11029.114,3.984,0.1,0.59989,,-480.132
11030.121,3.984,0.1,0.59989,,-480.132
11031.114,3.984,-0.2,0.59989,,-480.132
11032.12,3.984,-0.1,0.59989,,-480.132
11033.113,3.984,0.1,0.59989,,-480.132
11034.122,3.984,-0.1,0.59989,,-480.132
11035.114,3.984,-0.1,0.59989,,-480.132
11036.12,3.984,0,0.59989,,-480.132
11037.128,3.984,0.2,0.59989,,-480.132
11038.118,3.984,0,0.59989,,-480.132
11039.126,3.988,-0.1,0.59989,,-480.132
11040.12,3.984,-0.1,0.59989,,-480.132
11041.126,3.988,0,0.59989,,-480.132
11042.119,3.988,0,0.59989,,-480.132
11043.123,3.984,0,0.59989,,-480.132
11044.114,3.984,0,0.59989,,-480.132
11045.124,3.984,0.2,0.59989,,-480.132
11046.116,3.984,0,0.59989,,-480.132
11047.116,3.984,0.2,0.59989,,-480.132
11048.119,3.984,0.2,0.59989,,-480.132
11049.125,3.984,-0.2,0.59989,,-480.132
11050.124,3.984,0.2,0.59989,,-480.132
11051.125,3.988,0,0.59989,,-480.132
11052.128,3.988,0,0.59989,,-480.132
11053.119,3.984,-0.2,0.59989,,-480.132
11054.113,3.984,0,0.59989,,-480.132
11055.118,3.984,0.1,0.59989,,-480.132
11056.127,3.984,-0.1,0.59989,,-480.132
11057.118,3.984,0.1,0.59989,,-480.132
11058.113,3.984,0.1,0.59989,,-480.132
11059.12,3.988,0,0.59989,,-480.132
11060.115,3.98,0,0.59989,,-480.132
11061.125,3.988,-0.1,0.59989,,-480.132
11062.115,3.984,-0.1,0.59989,,-480.132
11063.123,3.988,0.1,0.59989,,-480.132
11064.127,3.988,-0.1,0.59989,,-480.132
11065.12,3.984,0,0.59989,,-480.132
11066.125,3.988,0,0.59989,,-480.132
11067.117,3.984,0.1,0.59989,,-480.132
11068.123,3.984,-0.2,0.59989,,-480.132
11069.119,3.984,-0.2,0.59989,,-480.132
11070.126,3.988,-0.1,0.59989,,-480.132
11071.116,3.984,0,0.59989,,-480.132
11072.123,3.984,-0.3,0.59989,,-480.132
11073.117,3.988,0,0.59989,,-480.132
11074.126,3.984,0,0.59989,,-480.132
11075.118,3.984,0,0.59989,,-480.132
11076.126,3.984,0,0.59989,,-480.132
11077.116,3.988,0,0.59989,,-480.132
11078.125,3.984,0,0.59989,,-480.132
11079.12,3.984,-0.1,0.59989,,-480.132
11080.126,3.984,0.1,0.59989,,-480.132
11081.12,3.984,0.1,0.59989,,-480.132
11082.128,3.984,0.1,0.59989,,-480.132
11083.122,3.984,0,0.59989,,-480.132
11084.115,3.984,0,0.59989,,-480.132
11085.126,3.984,-0.2,0.59989,,-480.132
11086.117,3.984,0,0.59989,,-480.132
11087.121,3.984,-0.1,0.59989,,-480.132
11088.113,3.984,-0.1,0.59989,,-480.132
11089.118,3.984,-0.1,0.59989,,-480.132
11090.123,3.988,-0.1,0.59989,,-480.132
11091.111,3.984,0.2,0.59989,,-480.132
11092.12,3.988,0.1,0.59989,,-480.132
11093.124,3.984,0.2,0.59989,,-480.132
11094.115,3.988,-0.1,0.59989,,-480.132
11095.122,3.984,-0.1,0.59989,,-480.132
11096.115,3.984,0.1,0.59989,,-480.132
11097.123,3.984,-0.1,0.59989,,-480.132
11098.113,3.988,0.1,0.59989,,-480.132
11099.125,3.984,0.2,0.59989,,-480.132
11100.114,3.988,0,0.59989,,-480.132
11101.122,3.988,0,0.59989,,-480.132
11102.125,3.984,-0.3,0.59989,,-480.132
11103.119,3.988,0.2,0.59989,,-480.132
11104.112,3.988,0.1,0.59989,,-480.132
11105.119,3.984,0.1,0.59989,,-480.132
11106.125,3.984,0.1,0.59989,,-480.132
11107.118,3.984,0.1,0.59989,,-480.132
11108.111,3.988,-0.1,0.59989,,-480.132
11109.119,3.988,0,0.59989,,-480.132
11110.112,3.988,0.1,0.59989,,-480.132
11111.117,3.984,0,0.59989,,-480.132
11112.124,3.984,-0.1,0.59989,,-480.132
11113.123,3.988,-0.1,0.59989,,-480.132
11114.12,3.984,-0.2,0.59989,,-480.132
11115.121,3.988,0.4,0.59989,,-480.132
11116.121,3.988,0.1,0.59989,,-480.132
11117.121,3.988,-0.2,0.59989,,-480.132
11118.126,3.984,0.1,0.59989,,-480.132
11119.118,3.988,-0.2,0.59989,,-480.132
11120.112,3.984,0.1,0.59989,,-480.132
11121.119,3.984,-0.1,0.59989,,-480.132
11122.111,3.988,0.2,0.59989,,-480.132
11123.118,3.984,0.1,0.59989,,-480.132
11124.125,3.984,-0.1,0.59989,,-480.132
11125.119,3.984,0.1,0.59989,,-480.132
11126.126,3.98,0,0.59989,,-480.132
11127.117,3.984,-0.1,0.59989,,-480.132
11128.118,3.984,0.1,0.59989,,-480.132
11129.117,3.984,0.2,0.59989,,-480.132
11130.125,3.988,-0.1,0.59989,,-480.132
11131.114,3.984,0,0.59989,,-480.132
11132.119,3.988,-0.1,0.59989,,-480.132
11133.111,3.984,-0.1,0.59989,,-480.132
11134.115,3.984,-0.1,0.59989,,-480.132
11135.122,3.984,-0.1,0.59989,,-480.132
11136.114,3.988,-0.1,0.59989,,-480.132
11137.119,3.988,0,0.59989,,-480.132
11138.126,3.984,0.1,0.59989,,-480.132
11139.118,3.984,0,0.59989,,-480.132
11140.126,3.988,-0.2,0.59989,,-480.132
11141.118,3.988,0.1,0.59989,,-480.132
11142.111,3.984,-0.1,0.59989,,-480.132
11143.119,3.984,-0.1,0.59989,,-480.132
11144.122,3.988,0.1,0.59989,,-480.132
11145.115,3.988,0.1,0.59989,,-480.132
11146.118,3.984,-0.1,0.59989,,-480.132
11147.11,3.984,0,0.59989,,-480.132
11148.116,3.984,-0.2,0.59989,,-480.132
11149.11,3.984,-0.1,0.59989,,-480.132
11150.11,3.984,0.1,0.59989,,-480.132
11151.117,3.988,0,0.59989,,-480.132
11152.118,3.988,0,0.59989,,-480.132
11153.111,3.984,0,0.59989,,-480.132
11154.119,3.988,0.2,0.59989,,-480.132
11155.124,3.984,0,0.59989,,-480.132
11156.117,3.984,0.1,0.59989,,-480.132
11157.125,3.988,0.1,0.59989,,-480.132
11158.117,3.988,0.1,0.59989,,-480.132
11159.122,3.988,0.2,0.59989,,-480.132
11160.112,3.984,0,0.59989,,-480.132
11161.12,3.988,-0.1,0.59989,,-480.132
11162.113,3.984,0.2,0.59989,,-480.132
11163.121,3.984,-0.1,0.59989,,-480.132
11164.124,3.984,0,0.59989,,-480.132
11165.116,3.988,0.2,0.59989,,-480.132
11166.12,3.984,0.1,0.59989,,-480.132
11167.114,3.988,0,0.59989,,-480.132
11168.12,3.988,-0.2,0.59989,,-480.132
11169.11,3.988,-0.1,0.59989,,-480.132
11170.117,3.988,0,0.59989,,-480.132
11171.123,3.988,-0.2,0.59989,,-480.132
11172.114,3.988,-0.2,0.59989,,-480.132
11173.12,3.988,0,0.59989,,-480.132
11174.111,3.984,-0.1,0.59989,,-480.132
11175.114,3.988,0.3,0.59989,,-480.132
11176.123,3.988,0.1,0.59989,,-480.132
11177.116,3.988,0.2,0.59989,,-480.132
11178.122,3.988,0.1,0.59989,,-480.132
11179.113,3.988,0,0.59989,,-480.132
11180.114,3.988,0.1,0.59989,,-480.132
11181.117,3.988,-0.2,0.59989,,-480.132
11182.115,3.984,0.2,0.59989,,-480.132
11183.123,3.984,0.4,0.59989,,-480.132
11184.116,3.984,0.1,0.59989,,-480.132
11185.124,3.988,-0.2,0.59989,,-480.132
11186.117,3.984,-0.1,0.59989,,-480.132
11187.121,3.988,-0.1,0.59989,,-480.132
11188.113,3.984,0.1,0.59989,,-480.132
11189.121,3.988,0.2,0.59989,,-480.132
11190.115,3.988,-0.3,0.59989,,-480.132
11191.121,3.988,-0.1,0.59989,,-480.132
11192.114,3.988,-0.2,0.59989,,-480.132
11193.122,3.984,0.2,0.59989,,-480.132
11194.114,3.984,0,0.59989,,-480.132
11195.109,3.988,0.1,0.59989,,-480.132
11196.116,3.988,-0.1,0.59989,,-480.132
11197.125,3.984,0.1,0.59989,,-480.132
11198.115,3.988,-0.1,0.59989,,-480.132
11199.124,3.984,-0.1,0.59989,,-480.132
11200.116,3.992,-0.1,0.59989,,-480.132
11201.123,3.984,0,0.59989,,-480.132
11202.111,3.988,-0.1,0.59989,,-480.132
11203.12,3.988,-0.2,0.59989,,-480.132
11204.111,3.988,-0.2,0.59989,,-480.132
11205.118,3.984,0.2,0.59989,,-480.132
11206.11,3.988,-0.1,0.59989,,-480.132
11207.116,3.988,0.1,0.59989,,-480.132
11208.12,3.988,-0.1,0.59989,,-480.132
11209.11,3.988,0.2,0.59989,,-480.132
11210.114,3.988,0.1,0.59989,,-480.132
11211.121,3.988,0,0.59989,,-480.132
11212.109,3.988,0,0.59989,,-480.132
11213.117,3.988,0.1,0.59989,,-480.132
11214.12,3.988,0.1,0.59989,,-480.132
11215.112,3.988,0.3,0.59989,,-480.132
11216.118,3.988,0.1,0.59989,,-480.132
11217.109,3.984,0.1,0.59989,,-480.132
11218.116,3.984,0,0.59989,,-480.132
11219.122,3.992,0,0.59989,,-480.132
11220.113,3.988,0.2,0.59989,,-480.132
11221.118,3.988,0.2,0.59989,,-480.132
11222.108,3.988,0,0.59989,,-480.132
11223.111,3.988,0,0.59989,,-480.132
11224.118,3.988,0,0.59989,,-480.132
11225.112,3.988,-0.1,0.59989,,-480.132
11226.118,3.988,0.1,0.59989,,-480.132
11227.11,3.988,0.2,0.59989,,-480.132
11228.115,3.988,-0.2,0.59989,,-480.132
11229.123,3.988,0.1,0.59989,,-480.132
11230.112,3.984,-0.3,0.59989,,-480.132
11231.12,3.988,0,0.59989,,-480.132
11232.11,3.984,-0.3,0.59989,,-480.132
11233.115,3.988,-0.1,0.59989,,-480.132
11234.108,3.988,0.1,0.59989,,-480.132
11235.116,3.988,0,0.59989,,-480.132
11236.108,3.988,0,0.59989,,-480.132
11237.113,3.988,-0.2,0.59989,,-480.132
11238.119,3.988,-0.1,0.59989,,-480.132
11239.109,3.984,0,0.59989,,-480.132
11240.11,3.988,0.3,0.59989,,-480.132
11241.109,3.988,0,0.59989,,-480.132
11242.107,3.988,0,0.59989,,-480.132
11243.112,3.984,0,0.59989,,-480.132
11244.111,3.984,-0.2,0.59989,,-480.132
11245.113,3.988,0,0.59989,,-480.132
11246.113,3.988,-0.1,0.59989,,-480.132
11247.112,3.988,0.1,0.59989,,-480.132
11248.112,3.992,0.1,0.59989,,-480.132
11249.117,3.988,0.2,0.59989,,-480.132
11250.122,3.984,0,0.59989,,-480.132
11251.112,3.988,0.1,0.59989,,-480.132
11252.12,3.988,0.1,0.59989,,-480.132
11253.107,3.988,0,0.59989,,-480.132
11254.113,3.988,0,0.59989,,-480.132
11255.119,3.984,-0.1,0.59989,,-480.132
11256.111,3.988,-0.3,0.59989,,-480.132
11257.116,3.988,0.1,0.59989,,-480.132
11258.119,3.988,0.1,0.59989,,-480.132
11259.111,3.992,0,0.59989,,-480.132
11260.119,3.988,0.1,0.59989,,-480.132
11261.113,3.988,-0.1,0.59989,,-480.132
11262.122,3.988,0.1,0.59989,,-480.132
11263.113,3.988,-0.1,0.59989,,-480.132
11264.12,3.988,0,0.59989,,-480.132
11265.111,3.988,-0.1,0.59989,,-480.132
11266.121,3.984,-0.1,0.59989,,-480.132
11267.111,3.988,0.1,0.59989,,-480.132
11268.12,3.988,-0.2,0.59989,,-480.132
11269.113,3.988,0.1,0.59989,,-480.132
11270.118,3.988,0.1,0.59989,,-480.132
11271.109,3.984,0,0.59989,,-480.132
11272.116,3.988,-0.1,0.59989,,-480.132
11273.11,3.988,0.1,0.59989,,-480.132
11274.118,3.988,0.1,0.59989,,-480.132
11275.119,3.988,-0.1,0.59989,,-480.132
11276.109,3.988,0.1,0.59989,,-480.132
11277.107,3.988,0,0.59989,,-480.132
11278.111,3.988,-0.2,0.59989,,-480.132
11279.114,3.984,-0.1,0.59989,,-480.132
11280.12,3.984,0.1,0.59989,,-480.132
11281.122,3.988,-0.1,0.59989,,-480.132
11282.111,3.992,0,0.59989,,-480.132
11283.116,3.988,-0.2,0.59989,,-480.132
11284.11,3.988,0,0.59989,,-480.132
11285.119,3.988,0.2,0.59989,,-480.132
11286.112,3.988,0,0.59989,,-480.132
11287.121,3.988,0.1,0.59989,,-480.132
11288.111,3.984,-0.1,0.59989,,-480.132
11289.106,3.988,0,0.59989,,-480.132
11290.112,3.992,-0.2,0.59989,,-480.132
11291.12,3.988,0,0.59989,,-480.132
11292.111,3.988,0,0.59989,,-480.132
11293.121,3.984,0.1,0.59989,,-480.132
11294.113,3.988,-0.1,0.59989,,-480.132
11295.121,3.988,0,0.59989,,-480.132
11296.114,3.988,0.1,0.59989,,-480.132
11297.107,3.992,0.1,0.59989,,-480.132
11298.115,3.984,0,0.59989,,-480.132
11299.12,3.988,-0.1,0.59989,,-480.132
11300.114,3.988,-0.1,0.59989,,-480.132
11301.118,3.988,0,0.59989,,-480.132
11302.112,3.988,0,0.59989,,-480.132
11303.115,3.988,-0.1,0.59989,,-480.132
11304.12,3.984,-0.2,0.59989,,-480.132
11305.112,3.988,-0.1,0.59989,,-480.132
11306.12,3.988,-0.1,0.59989,,-480.132
11307.112,3.988,0.3,0.59989,,-480.132
11308.118,3.988,0.1,0.59989,,-480.132
11309.112,3.988,0,0.59989,,-480.132
11310.121,3.988,0.1,0.59989,,-480.132
11311.113,3.988,0,0.59989,,-480.132
11312.105,3.988,0.1,0.59989,,-480.132
11313.105,3.988,0.2,0.59989,,-480.132
11314.106,3.988,0.1,0.59989,,-480.132
11315.111,3.988,-0.1,0.59989,,-480.132
11316.116,3.984,-0.1,0.59989,,-480.132
11317.118,3.988,-0.3,0.59989,,-480.132
11318.112,3.988,0.1,0.59989,,-480.132
11319.12,3.988,0.2,0.59989,,-480.132
11320.11,3.988,-0.3,0.59989,,-480.132
11321.12,3.992,-0.2,0.59989,,-480.132
11322.111,3.988,-0.3,0.59989,,-480.132
11323.121,3.988,-0.1,0.59989,,-480.132
11324.111,3.988,0.1,0.59989,,-480.132
11325.119,3.988,0.2,0.59989,,-480.132
11326.109,3.988,0.1,0.59989,,-480.132
11327.112,3.988,0.1,0.59989,,-480.132
11328.12,3.988,0.2,0.59989,,-480.132
11329.11,3.988,0,0.59989,,-480.132
11330.115,3.988,0.1,0.59989,,-480.132
11331.12,3.992,0.1,0.59989,,-480.132
11332.112,3.984,0,0.59989,,-480.132
11333.118,3.992,0.1,0.59989,,-480.132
11334.109,3.988,0.1,0.59989,,-480.132
11335.115,3.988,0.2,0.59989,,-480.132
11336.107,3.988,-0.2,0.59989,,-480.132
11337.116,3.988,0,0.59989,,-480.132
11338.105,3.988,-0.1,0.59989,,-480.132
11339.114,3.988,0,0.59989,,-480.132
11340.12,3.988,0,0.59989,,-480.132
11341.112,3.984,0.1,0.59989,,-480.132
11342.119,3.988,0,0.59989,,-480.132
11343.111,3.988,-0.1,0.59989,,-480.132
11344.117,3.988,0.2,0.59989,,-480.132
11345.106,3.988,-0.1,0.59989,,-480.132
11346.113,3.988,0,0.59989,,-480.132
11347.118,3.988,0,0.59989,,-480.132
11348.109,3.988,0.2,0.59989,,-480.132
11349.118,3.988,-0.1,0.59989,,-480.132
11350.11,3.988,-0.2,0.59989,,-480.132
11351.119,3.988,-0.1,0.59989,,-480.132
11352.111,3.988,0.1,0.59989,,-480.132
11353.106,3.988,-0.1,0.59989,,-480.132
11354.11,3.988,0,0.59989,,-480.132
11355.12,3.992,0.2,0.59989,,-480.132
11356.109,3.988,0,0.59989,,-480.132
11357.105,3.988,0.3,0.59989,,-480.132
11358.109,3.988,-0.1,0.59989,,-480.132
11359.104,3.988,-0.1,0.59989,,-480.132
11360.111,3.988,0.2,0.59989,,-480.132
11361.119,3.988,0,0.59989,,-480.132
11362.111,3.988,0.1,0.59989,,-480.132
11363.118,3.988,0,0.59989,,-480.132
11364.11,3.988,0.4,0.59989,,-480.132
11365.116,3.992,-0.1,0.59989,,-480.132
11366.109,3.988,-0.1,0.59989,,-480.132
11367.114,3.988,-0.1,0.59989,,-480.132
11368.107,3.988,0.1,0.59989,,-480.132
11369.114,3.992,0,0.59989,,-480.132
11370.107,3.988,0.2,0.59989,,-480.132
11371.116,3.988,-0.1,0.59989,,-480.132
11372.105,3.988,-0.2,0.59989,,-480.132
11373.116,3.988,0.1,0.59989,,-480.132
11374.106,3.988,0.2,0.59989,,-480.132
11375.114,3.988,-0.1,0.59989,,-480.132
11376.119,3.988,-0.1,0.59989,,-480.132
11377.115,3.992,-0.2,0.59989,,-480.132
11378.107,3.988,-0.1,0.59989,,-480.132
11379.113,3.988,0.1,0.59989,,-480.132
11380.104,3.988,0,0.59989,,-480.132
11381.104,3.988,0.1,0.59989,,-480.132
11382.105,3.988,0,0.59989,,-480.132
11383.105,3.988,0.1,0.59989,,-480.132
11384.116,3.988,0.1,0.59989,,-480.132
