time_s,voltage_V,current_A,soc_thuc,,,,
50630.953,3.512,-0.2,-0.000235,,,,-1200.282
50631.958,3.512,0,-0.000235,,,,-1200.282
50632.944,3.512,0.2,-0.000235,,,,-1200.282
50633.947,3.516,0.3,-0.000235,,,,-1200.282
50634.952,3.512,0,-0.000235,,,,-1200.282
50635.954,3.512,0.1,-0.000235,,,,-1200.282
50636.959,3.516,0,-0.000235,,,,-1200.282
50637.96,3.512,0.1,-0.000235,,,,-1200.282
50638.948,3.516,0.2,-0.000235,,,,-1200.282
50639.951,3.512,0.2,-0.000235,,,,-1200.282
50640.954,3.512,-0.1,-0.000235,,,,-1200.282
50641.955,3.512,-0.2,-0.000235,,,,-1200.282
50642.958,3.512,-0.1,-0.000235,,,,-1200.282
50643.956,3.512,0,-0.000235,,,,-1200.282
50644.958,3.512,0.2,-0.000235,,,,-1200.282
50645.944,3.512,-0.2,-0.000235,,,,-1200.282
50646.945,3.512,-0.1,-0.000235,,,,-1200.282
50647.947,3.512,0,-0.000235,,,,-1200.282
50648.949,3.512,-0.2,-0.000235,,,,-1200.282
50649.949,3.512,0,-0.000235,,,,-1200.282
50650.951,3.516,-0.1,-0.000235,,,,-1200.282
50651.952,3.516,0,-0.000235,,,,-1200.282
50652.956,3.512,-0.1,-0.000235,,,,-1200.282
50653.954,3.516,0,-0.000235,,,,-1200.282
50654.958,3.512,0.2,-0.000235,,,,-1200.282
50655.955,3.496,-146.8,-0.000269167,,,,-1200.323
50656.959,3.5,-146.6,-0.000303333,,,,-1200.364
50657.944,3.492,-146.6,-0.0003375,,,,-1200.405
50658.958,3.496,-146.4,-0.000370833,,,,-1200.445
50659.946,3.496,-146.5,-0.000405,,,,-1200.486
50660.949,3.496,-146.6,-0.000439167,,,,-1200.527
50661.954,3.496,-146.5,-0.0004725,,,,-1200.567
50662.953,3.496,-146.5,-0.000506667,,,,-1200.608
50663.957,3.496,-146.5,-0.000540833,,,,-1200.649
50664.947,3.496,-146.3,-0.000574167,,,,-1200.689
50665.945,3.496,-146.1,-0.000608333,,,,-1200.73
50666.949,3.496,-146.2,-0.0006425,,,,-1200.771
50667.951,3.496,-146.4,-0.000675833,,,,-1200.811
50668.957,3.496,-146.2,-0.00071,,,,-1200.852
50669.959,3.492,-146.2,-0.000743333,,,,-1200.892
50670.947,3.492,-146.2,-0.0007775,,,,-1200.933
50671.951,3.492,-146.1,-0.000811667,,,,-1200.974
50672.952,3.492,-146.2,-0.000845,,,,-1201.014
50673.956,3.488,-146.4,-0.000879167,,,,-1201.055
50674.944,3.488,-146.3,-0.000913333,,,,-1201.096
50675.948,3.488,-146.1,-0.000946667,,,,-1201.136
50676.949,3.492,-146.4,-0.000980833,,,,-1201.177
50677.955,3.488,-146.1,-0.001014167,,,,-1201.217
50678.958,3.492,-146.3,-0.001048333,,,,-1201.258
50679.957,3.488,-146.3,-0.0010825,,,,-1201.299
50680.954,3.488,-146.2,-0.001115833,,,,-1201.339
50681.95,3.488,-146.3,-0.00115,,,,-1201.38
50682.955,3.488,-146.1,-0.001183333,,,,-1201.42
50683.954,3.484,-145.9,-0.0012175,,,,-1201.461
50684.957,3.488,-146.1,-0.001250833,,,,-1201.501
50685.944,3.484,-146.1,-0.001285,,,,-1201.542
50686.943,3.488,-145.9,-0.001319167,,,,-1201.583
50687.956,3.484,-145.9,-0.0013525,,,,-1201.623
50688.944,3.484,-146,-0.001386667,,,,-1201.664
50689.945,3.484,-145.9,-0.00142,,,,-1201.704
50690.948,3.484,-146,-0.001454167,,,,-1201.745
50691.952,3.484,-146,-0.0014875,,,,-1201.785
50692.957,3.484,-146.1,-0.001521667,,,,-1201.826
50693.945,3.48,-145.8,-0.001555,,,,-1201.866
50694.95,3.48,-146.1,-0.001589167,,,,-1201.907
50695.954,3.48,-145.9,-0.0016225,,,,-1201.947
50696.944,3.48,-145.8,-0.001656667,,,,-1201.988
50697.947,3.484,-146.1,-0.00169,,,,-1202.028
50698.949,3.48,-145.8,-0.001724167,,,,-1202.069
50699.951,3.48,-145.9,-0.0017575,,,,-1202.109
50700.955,3.484,-145.8,-0.001791667,,,,-1202.15
50701.944,3.48,-145.7,-0.001825,,,,-1202.19
50702.944,3.476,-145.7,-0.001859167,,,,-1202.231
50703.944,3.48,-145.8,-0.0018925,,,,-1202.271
50704.945,3.48,-145.9,-0.001926667,,,,-1202.312
50705.95,3.476,-145.8,-0.001960833,,,,-1202.353
50706.954,3.476,-145.6,-0.001994167,,,,-1202.393
50707.944,3.476,-145.5,-0.0020275,,,,-1202.433
50708.946,3.476,-145.8,-0.002061667,,,,-1202.474
50709.949,3.476,-145.8,-0.002095,,,,-1202.514
50710.952,3.48,-145.7,-0.002129167,,,,-1202.555
50711.957,3.476,-145.5,-0.0021625,,,,-1202.595
50712.945,3.48,-145.4,-0.002196667,,,,-1202.636
50713.947,3.476,-145.5,-0.00223,,,,-1202.676
50714.95,3.476,-145.8,-0.002264167,,,,-1202.717
50715.951,3.48,-145.7,-0.0022975,,,,-1202.757
50716.954,3.468,-145.3,-0.002331667,,,,-1202.798
50717.954,3.476,-145.9,-0.002365,,,,-1202.838
50718.943,3.472,-145.7,-0.002399167,,,,-1202.879
50719.949,3.472,-145.7,-0.0024325,,,,-1202.919
50720.953,3.472,-145.5,-0.002466667,,,,-1202.96
50721.955,3.468,-145.7,-0.0025,,,,-1203
50722.954,3.472,-145.4,-0.002534167,,,,-1203.041
50723.943,3.472,-145.3,-0.0025675,,,,-1203.081
50724.945,3.472,-145.3,-0.002600833,,,,-1203.121
50725.95,3.476,-145.3,-0.002635,,,,-1203.162
50726.952,3.472,-145.3,-0.002668333,,,,-1203.202
50727.957,3.472,-145.4,-0.0027025,,,,-1203.243
50728.947,3.472,-145.4,-0.002735833,,,,-1203.283
50729.949,3.468,-145.4,-0.002769167,,,,-1203.323
50730.951,3.472,-145.3,-0.002803333,,,,-1203.364
50731.952,3.472,-145.5,-0.002836667,,,,-1203.404
50732.955,3.468,-145.7,-0.002870833,,,,-1203.445
50733.951,3.468,-145.3,-0.002904167,,,,-1203.485
50734.956,3.472,-145.3,-0.002938333,,,,-1203.526
50735.956,3.472,-145.4,-0.002971667,,,,-1203.566
50736.943,3.468,-145.3,-0.003005,,,,-1203.606
50737.943,3.464,-145.2,-0.003039167,,,,-1203.647
50738.943,3.468,-145.2,-0.0030725,,,,-1203.687
50739.943,3.464,-145.2,-0.003105833,,,,-1203.727
50740.943,3.468,-145.3,-0.00314,,,,-1203.768
50741.947,3.468,-145.2,-0.003173333,,,,-1203.808
50742.948,3.468,-145.1,-0.003206667,,,,-1203.848
50743.953,3.464,-145,-0.00324,,,,-1203.888
50744.952,3.464,-145.5,-0.003274167,,,,-1203.929
50745.956,3.464,-145.3,-0.0033075,,,,-1203.969
50746.953,3.46,-145.2,-0.003341667,,,,-1204.01
50747.953,3.464,-145.1,-0.003375,,,,-1204.05
50748.954,3.46,-145.1,-0.003408333,,,,-1204.09
50749.956,3.464,-145,-0.003441667,,,,-1204.13
50750.942,3.464,-144.9,-0.003475833,,,,-1204.171
50751.943,3.464,-145.1,-0.003509167,,,,-1204.211
50752.941,3.46,-145.1,-0.0035425,,,,-1204.251
50753.945,3.464,-144.9,-0.003576667,,,,-1204.292
50754.947,3.46,-144.8,-0.00361,,,,-1204.332
50755.953,3.46,-145,-0.003643333,,,,-1204.372
50756.952,3.46,-145,-0.003676667,,,,-1204.412
50757.954,3.46,-145,-0.003710833,,,,-1204.453
50758.941,3.46,-144.9,-0.003744167,,,,-1204.493
50759.955,3.46,-145.1,-0.0037775,,,,-1204.533
50760.943,3.46,-144.8,-0.003810833,,,,-1204.573
50761.956,3.46,-144.9,-0.003845,,,,-1204.614
50762.946,3.456,-144.9,-0.003878333,,,,-1204.654
50763.948,3.456,-144.8,-0.003911667,,,,-1204.694
50764.953,3.456,-144.9,-0.003945833,,,,-1204.735
50765.941,3.456,-144.7,-0.003979167,,,,-1204.775
50766.948,3.456,-144.8,-0.0040125,,,,-1204.815
50767.95,3.456,-144.7,-0.004045833,,,,-1204.855
50768.956,3.456,-144.9,-0.00408,,,,-1204.896
50769.956,3.456,-144.8,-0.004113333,,,,-1204.936
50770.956,3.452,-144.7,-0.004146667,,,,-1204.976
50771.953,3.456,-144.9,-0.00418,,,,-1205.016
50772.956,3.452,-144.9,-0.004214167,,,,-1205.057
50773.944,3.452,-144.7,-0.0042475,,,,-1205.097
50774.943,3.456,-144.6,-0.004280833,,,,-1205.137
50775.946,3.452,-144.8,-0.004314167,,,,-1205.177
50776.943,3.452,-144.6,-0.0043475,,,,-1205.217
50777.945,3.452,-144.6,-0.004380833,,,,-1205.257
50778.951,3.452,-144.7,-0.004415,,,,-1205.298
50779.948,3.456,-144.9,-0.004448333,,,,-1205.338
50780.95,3.452,-144.5,-0.004481667,,,,-1205.378
50781.952,3.452,-144.6,-0.004515,,,,-1205.418
50782.955,3.452,-144.7,-0.004548333,,,,-1205.458
50783.944,3.452,-144.7,-0.0045825,,,,-1205.499
50784.945,3.448,-144.7,-0.004615833,,,,-1205.539
50785.948,3.452,-144.8,-0.004649167,,,,-1205.579
50786.95,3.448,-144.9,-0.0046825,,,,-1205.619
50787.955,3.452,-144.6,-0.004715833,,,,-1205.659
50788.956,3.452,-144.6,-0.00475,,,,-1205.7
50789.944,3.452,-144.6,-0.004783333,,,,-1205.74
50790.945,3.448,-144.5,-0.004816667,,,,-1205.78
50791.945,3.452,-144.3,-0.00485,,,,-1205.82
50792.948,3.448,-144.6,-0.004883333,,,,-1205.86
50793.949,3.452,-144.2,-0.004916667,,,,-1205.9
50794.952,3.448,-144.5,-0.00495,,,,-1205.94
50795.941,3.444,-144.4,-0.004983333,,,,-1205.98
50796.948,3.444,-144.4,-0.0050175,,,,-1206.021
50797.952,3.444,-144.4,-0.005050833,,,,-1206.061
50798.955,3.444,-144.4,-0.005084167,,,,-1206.101
50799.944,3.444,-144.3,-0.0051175,,,,-1206.141
50800.947,3.448,-144.2,-0.005150833,,,,-1206.181
50801.949,3.448,-144.5,-0.005184167,,,,-1206.221
50802.951,3.448,-144.4,-0.0052175,,,,-1206.261
50803.952,3.448,-144,-0.005250833,,,,-1206.301
50804.953,3.444,-144.3,-0.005284167,,,,-1206.341
50805.946,3.444,-144.5,-0.005318333,,,,-1206.382
50806.948,3.444,-144.4,-0.005351667,,,,-1206.422
50807.949,3.444,-144.1,-0.005385,,,,-1206.462
50808.953,3.444,-144.1,-0.005418333,,,,-1206.502
50809.953,3.44,-144.1,-0.005451667,,,,-1206.542
50810.956,3.444,-144.1,-0.005485,,,,-1206.582
50811.955,3.44,-144,-0.005518333,,,,-1206.622
50812.954,3.44,-144.4,-0.005551667,,,,-1206.662
50813.952,3.444,-144.2,-0.005585,,,,-1206.702
50814.941,3.44,-144,-0.005618333,,,,-1206.742
50815.943,3.44,-144.1,-0.005651667,,,,-1206.782
50816.942,3.436,-144.1,-0.005685,,,,-1206.822
50817.94,3.44,-143.8,-0.005718333,,,,-1206.862
50818.94,3.44,-143.9,-0.005751667,,,,-1206.902
50819.942,3.436,-144.1,-0.005785,,,,-1206.942
50820.942,3.44,-144.1,-0.005818333,,,,-1206.982
50821.947,3.44,-143.8,-0.005851667,,,,-1207.022
50822.952,3.436,-144.3,-0.005885,,,,-1207.062
50823.955,3.436,-143.9,-0.005918333,,,,-1207.102
50824.943,3.436,-144.1,-0.005951667,,,,-1207.142
50825.943,3.436,-143.8,-0.005985,,,,-1207.182
50826.945,3.436,-144,-0.006018333,,,,-1207.222
50827.947,3.432,-144.1,-0.006051667,,,,-1207.262
50828.948,3.436,-144,-0.006085,,,,-1207.302
50829.947,3.436,-143.8,-0.006118333,,,,-1207.342
50830.947,3.432,-143.8,-0.006151667,,,,-1207.382
50831.951,3.436,-143.6,-0.006185,,,,-1207.422
50832.952,3.432,-143.9,-0.006218333,,,,-1207.462
50833.944,3.436,-144,-0.006251667,,,,-1207.502
50834.949,3.432,-143.9,-0.006285,,,,-1207.542
50835.95,3.432,-143.8,-0.006318333,,,,-1207.582
50836.95,3.432,-143.5,-0.006351667,,,,-1207.622
50837.953,3.432,-143.7,-0.006384167,,,,-1207.661
50838.943,3.432,-143.8,-0.0064175,,,,-1207.701
50839.946,3.432,-143.7,-0.006450833,,,,-1207.741
50840.947,3.432,-143.6,-0.006484167,,,,-1207.781
50841.95,3.432,-143.7,-0.0065175,,,,-1207.821
50842.953,3.428,-143.8,-0.006550833,,,,-1207.861
50843.939,3.428,-143.4,-0.006584167,,,,-1207.901
50844.953,3.428,-143.7,-0.0066175,,,,-1207.941
50845.941,3.428,-143.6,-0.006650833,,,,-1207.981
50846.944,3.428,-143.8,-0.006684167,,,,-1208.021
50847.948,3.428,-143.6,-0.0067175,,,,-1208.061
50848.95,3.428,-143.8,-0.00675,,,,-1208.1
50849.949,3.428,-143.7,-0.006783333,,,,-1208.14
50850.951,3.428,-143.5,-0.006816667,,,,-1208.18
50851.954,3.424,-143.6,-0.00685,,,,-1208.22
50852.94,3.424,-143.4,-0.006883333,,,,-1208.26
50853.942,3.424,-143.7,-0.006916667,,,,-1208.3
50854.944,3.424,-143.7,-0.00695,,,,-1208.34
50855.942,3.428,-143.7,-0.006983333,,,,-1208.38
50856.947,3.424,-143.4,-0.007016667,,,,-1208.42
50857.949,3.424,-143.3,-0.007049167,,,,-1208.459
50858.939,3.424,-143.5,-0.0070825,,,,-1208.499
50859.944,3.424,-143.2,-0.007115833,,,,-1208.539
50860.946,3.424,-143.5,-0.007149167,,,,-1208.579
50861.954,3.42,-143.5,-0.0071825,,,,-1208.619
50862.953,3.42,-143.4,-0.007215833,,,,-1208.659
50863.942,3.42,-143.5,-0.007249167,,,,-1208.699
50864.944,3.42,-143.5,-0.0072825,,,,-1208.739
50865.949,3.424,-143.3,-0.007315,,,,-1208.778
50866.951,3.42,-143.5,-0.007348333,,,,-1208.818
50867.953,3.42,-143.4,-0.007381667,,,,-1208.858
50868.94,3.42,-143.3,-0.007415,,,,-1208.898
50869.943,3.42,-143.3,-0.007448333,,,,-1208.938
50870.941,3.416,-143,-0.007480833,,,,-1208.977
50871.943,3.416,-143.1,-0.007514167,,,,-1209.017
50872.947,3.416,-143.2,-0.0075475,,,,-1209.057
50873.948,3.416,-143.2,-0.007580833,,,,-1209.097
50874.949,3.416,-143.1,-0.007613333,,,,-1209.136
50875.948,3.416,-143.1,-0.007646667,,,,-1209.176
50876.95,3.416,-143,-0.00768,,,,-1209.216
50877.948,3.416,-143.3,-0.007713333,,,,-1209.256
50878.949,3.412,-143.1,-0.007746667,,,,-1209.296
50879.949,3.412,-143,-0.007779167,,,,-1209.335
50880.953,3.412,-143,-0.0078125,,,,-1209.375
50881.94,3.412,-143.1,-0.007845833,,,,-1209.415
50882.941,3.416,-143.1,-0.007878333,,,,-1209.454
50883.942,3.416,-143.2,-0.007911667,,,,-1209.494
50884.947,3.412,-143.2,-0.007945,,,,-1209.534
50885.947,3.416,-143.1,-0.007978333,,,,-1209.574
50886.949,3.412,-143,-0.008011667,,,,-1209.614
50887.948,3.412,-142.9,-0.008044167,,,,-1209.653
50888.938,3.412,-143,-0.0080775,,,,-1209.693
50889.938,3.412,-142.9,-0.008110833,,,,-1209.733
50890.94,3.412,-143.1,-0.008143333,,,,-1209.772
50891.94,3.412,-142.7,-0.008176667,,,,-1209.812
50892.944,3.408,-143,-0.00821,,,,-1209.852
50893.944,3.412,-143,-0.0082425,,,,-1209.891
50894.945,3.408,-142.9,-0.008275833,,,,-1209.931
50895.946,3.408,-142.9,-0.008309167,,,,-1209.971
50896.949,3.408,-142.9,-0.008341667,,,,-1210.01
50897.953,3.408,-143,-0.008375,,,,-1210.05
50898.938,3.408,-142.9,-0.008408333,,,,-1210.09
50899.944,3.408,-142.7,-0.008440833,,,,-1210.129
50900.946,3.408,-142.8,-0.008474167,,,,-1210.169
50901.948,3.404,-142.9,-0.0085075,,,,-1210.209
50902.953,3.404,-142.6,-0.00854,,,,-1210.248
50903.941,3.408,-142.9,-0.008573333,,,,-1210.288
50904.941,3.408,-142.8,-0.008606667,,,,-1210.328
50905.942,3.404,-142.6,-0.008639167,,,,-1210.367
50906.946,3.408,-142.6,-0.0086725,,,,-1210.407
50907.946,3.404,-142.6,-0.008705,,,,-1210.446
50908.952,3.404,-142.6,-0.008738333,,,,-1210.486
50909.95,3.4,-142.8,-0.008771667,,,,-1210.526
50910.95,3.4,-142.6,-0.008804167,,,,-1210.565
50911.952,3.4,-142.8,-0.0088375,,,,-1210.605
50912.951,3.404,-142.6,-0.00887,,,,-1210.644
50913.937,3.4,-142.4,-0.008903333,,,,-1210.684
50914.937,3.4,-142.5,-0.008935833,,,,-1210.723
50915.94,3.396,-142.5,-0.008969167,,,,-1210.763
50916.941,3.4,-142.4,-0.009001667,,,,-1210.802
50917.944,3.4,-142.5,-0.009035,,,,-1210.842
50918.945,3.4,-142.6,-0.009068333,,,,-1210.882
50919.946,3.396,-142.6,-0.009100833,,,,-1210.921
50920.949,3.396,-142.4,-0.009134167,,,,-1210.961
50921.949,3.4,-142.4,-0.009166667,,,,-1211
50922.937,3.4,-142.4,-0.0092,,,,-1211.04
50923.952,3.4,-142.4,-0.0092325,,,,-1211.079
50924.938,3.396,-142.3,-0.009265833,,,,-1211.119
50925.95,3.396,-142.1,-0.009298333,,,,-1211.158
50926.952,3.396,-142.4,-0.009331667,,,,-1211.198
50927.937,3.396,-142.2,-0.009364167,,,,-1211.237
50928.951,3.392,-142.2,-0.0093975,,,,-1211.277
50929.941,3.396,-142.2,-0.009430833,,,,-1211.317
50930.945,3.396,-142.3,-0.009463333,,,,-1211.356
50931.952,3.392,-142.4,-0.009496667,,,,-1211.396
50932.938,3.392,-142.1,-0.009529167,,,,-1211.435
50933.944,3.392,-142.3,-0.0095625,,,,-1211.475
50934.946,3.392,-142.4,-0.009595,,,,-1211.514
50935.948,3.396,-142,-0.009628333,,,,-1211.554
50936.948,3.392,-142.1,-0.009660833,,,,-1211.593
50937.951,3.392,-142.1,-0.009693333,,,,-1211.632
50938.95,3.388,-142.2,-0.009726667,,,,-1211.672
50939.95,3.392,-141.9,-0.009759167,,,,-1211.711
50940.952,3.388,-142.1,-0.0097925,,,,-1211.751
50941.95,3.388,-142.3,-0.009825,,,,-1211.79
50942.949,3.388,-141.9,-0.009858333,,,,-1211.83
50943.948,3.388,-142.5,-0.009890833,,,,-1211.869
50944.946,3.388,-142.2,-0.009924167,,,,-1211.909
50945.946,3.388,-141.8,-0.009956667,,,,-1211.948
50946.95,3.388,-142.1,-0.00999,,,,-1211.988
50947.938,3.388,-141.9,-0.0100225,,,,-1212.027
50948.942,3.384,-142,-0.010055833,,,,-1212.067
50949.942,3.384,-141.8,-0.010088333,,,,-1212.106
50950.945,3.388,-142,-0.010121667,,,,-1212.146
50951.947,3.384,-141.8,-0.010154167,,,,-1212.185
50952.951,3.384,-141.8,-0.010186667,,,,-1212.224
50953.936,3.384,-141.8,-0.01022,,,,-1212.264
50954.937,3.388,-141.6,-0.0102525,,,,-1212.303
50955.948,3.38,-141.8,-0.010285833,,,,-1212.343
50956.939,3.384,-141.5,-0.010318333,,,,-1212.382
50957.943,3.384,-141.9,-0.010350833,,,,-1212.421
50958.948,3.384,-141.9,-0.010384167,,,,-1212.461
50959.947,3.384,-141.7,-0.010416667,,,,-1212.5
50960.948,3.38,-141.7,-0.010449167,,,,-1212.539
50961.95,3.38,-141.8,-0.0104825,,,,-1212.579
50962.938,3.38,-141.7,-0.010515,,,,-1212.618
50963.94,3.38,-141.6,-0.0105475,,,,-1212.657
50964.937,3.38,-141.5,-0.010580833,,,,-1212.697
50965.939,3.38,-141.5,-0.010613333,,,,-1212.736
50966.939,3.38,-141.5,-0.010645833,,,,-1212.775
50967.942,3.376,-141.5,-0.010679167,,,,-1212.815
50968.944,3.376,-141.6,-0.010711667,,,,-1212.854
50969.946,3.376,-141.3,-0.010744167,,,,-1212.893
50970.936,3.38,-141.5,-0.010776667,,,,-1212.932
50971.948,3.38,-141.6,-0.01081,,,,-1212.972
50972.949,3.376,-141.5,-0.0108425,,,,-1213.011
50973.937,3.376,-141.2,-0.010875,,,,-1213.05
50974.942,3.376,-141.7,-0.010908333,,,,-1213.09
50975.948,3.376,-141.5,-0.010940833,,,,-1213.129
50976.947,3.376,-141.5,-0.010973333,,,,-1213.168
50977.95,3.376,-141.2,-0.011005833,,,,-1213.207
50978.95,3.372,-141.6,-0.011039167,,,,-1213.247
50979.936,3.376,-141.1,-0.011071667,,,,-1213.286
50980.937,3.372,-141.3,-0.011104167,,,,-1213.325
50981.938,3.372,-141.3,-0.0111375,,,,-1213.365
50982.943,3.368,-141.2,-0.01117,,,,-1213.404
50983.944,3.372,-141.4,-0.0112025,,,,-1213.443
50984.946,3.372,-141.4,-0.011235,,,,-1213.482
50985.951,3.372,-141.4,-0.011268333,,,,-1213.522
50986.937,3.368,-141.5,-0.011300833,,,,-1213.561
50987.938,3.368,-141.2,-0.011333333,,,,-1213.6
50988.939,3.372,-141.2,-0.011365833,,,,-1213.639
50989.94,3.368,-141.2,-0.011398333,,,,-1213.678
50990.942,3.372,-141.2,-0.011431667,,,,-1213.718
50991.943,3.368,-141,-0.011464167,,,,-1213.757
50992.944,3.368,-141.2,-0.011496667,,,,-1213.796
50993.946,3.364,-141,-0.011529167,,,,-1213.835
50994.944,3.364,-141,-0.011561667,,,,-1213.874
50995.948,3.368,-141.1,-0.011595,,,,-1213.914
50996.95,3.364,-141,-0.0116275,,,,-1213.953
50997.939,3.364,-141,-0.01166,,,,-1213.992
50998.937,3.368,-141.2,-0.0116925,,,,-1214.031
50999.94,3.364,-141,-0.011725,,,,-1214.07
51000.941,3.36,-140.8,-0.0117575,,,,-1214.109
51001.943,3.36,-141.1,-0.011790833,,,,-1214.149
51002.945,3.36,-140.7,-0.011823333,,,,-1214.188
51003.948,3.364,-140.9,-0.011855833,,,,-1214.227
51004.936,3.356,-140.8,-0.011888333,,,,-1214.266
51005.937,3.36,-140.8,-0.011920833,,,,-1214.305
51006.935,3.36,-140.8,-0.011953333,,,,-1214.344
51007.939,3.364,-140.8,-0.011985833,,,,-1214.383
51008.939,3.356,-140.8,-0.012018333,,,,-1214.422
51009.941,3.36,-140.9,-0.012050833,,,,-1214.461
51010.941,3.36,-140.6,-0.012083333,,,,-1214.5
51011.946,3.356,-140.9,-0.012116667,,,,-1214.54
51012.948,3.356,-140.7,-0.012149167,,,,-1214.579
51013.95,3.356,-140.8,-0.012181667,,,,-1214.618
51014.936,3.356,-140.7,-0.012214167,,,,-1214.657
51015.95,3.356,-140.7,-0.012246667,,,,-1214.696
51016.937,3.356,-140.6,-0.012279167,,,,-1214.735
51017.938,3.356,-140.8,-0.012311667,,,,-1214.774
51018.944,3.352,-140.8,-0.012344167,,,,-1214.813
51019.943,3.352,-140.5,-0.012376667,,,,-1214.852
51020.941,3.356,-140.3,-0.012409167,,,,-1214.891
51021.943,3.352,-140.5,-0.012441667,,,,-1214.93
51022.945,3.352,-140.5,-0.012474167,,,,-1214.969
51023.949,3.348,-140.6,-0.012506667,,,,-1215.008
51024.938,3.352,-140.5,-0.012539167,,,,-1215.047
51025.94,3.352,-140.2,-0.012571667,,,,-1215.086
51026.941,3.352,-140.5,-0.012604167,,,,-1215.125
51027.942,3.348,-140.3,-0.012636667,,,,-1215.164
51028.947,3.348,-140.7,-0.012669167,,,,-1215.203
51029.947,3.348,-140.3,-0.012701667,,,,-1215.242
51030.935,3.348,-140.4,-0.012734167,,,,-1215.281
51031.935,3.348,-140.5,-0.012766667,,,,-1215.32
51032.935,3.352,-140.4,-0.012799167,,,,-1215.359
51033.935,3.348,-140.2,-0.012831667,,,,-1215.398
51034.937,3.344,-140.5,-0.012864167,,,,-1215.437
51035.943,3.344,-140.3,-0.012896667,,,,-1215.476
51036.944,3.344,-140.4,-0.012929167,,,,-1215.515
51037.945,3.344,-140.2,-0.012961667,,,,-1215.554
51038.943,3.348,-140,-0.012994167,,,,-1215.593
51039.943,3.348,-140.3,-0.013026667,,,,-1215.632
51040.943,3.344,-140.2,-0.013059167,,,,-1215.671
51041.945,3.344,-140.3,-0.013091667,,,,-1215.71
51042.946,3.348,-140.3,-0.013124167,,,,-1215.749
51043.948,3.34,-140.2,-0.013156667,,,,-1215.788
51044.946,3.34,-140,-0.013189167,,,,-1215.827
51045.934,3.34,-140.2,-0.013220833,,,,-1215.865
51046.936,3.344,-139.9,-0.013253333,,,,-1215.904
51047.94,3.34,-140,-0.013285833,,,,-1215.943
51048.943,3.344,-140,-0.013318333,,,,-1215.982
51049.944,3.336,-139.7,-0.013350833,,,,-1216.021
51050.948,3.336,-139.9,-0.013383333,,,,-1216.06
51051.948,3.336,-139.8,-0.013415833,,,,-1216.099
51052.937,3.332,-140.1,-0.013448333,,,,-1216.138
51053.934,3.336,-139.9,-0.01348,,,,-1216.176
51054.948,3.336,-140,-0.0135125,,,,-1216.215
51055.935,3.336,-140,-0.013545,,,,-1216.254
51056.934,3.336,-140,-0.0135775,,,,-1216.293
51057.938,3.332,-139.6,-0.01361,,,,-1216.332
51058.941,3.332,-139.7,-0.0136425,,,,-1216.371
51059.943,3.332,-139.8,-0.013675,,,,-1216.41
51060.941,3.332,-140.2,-0.0137075,,,,-1216.449
51061.945,3.336,-139.7,-0.013739167,,,,-1216.487
51062.946,3.332,-139.6,-0.013771667,,,,-1216.526
51063.945,3.332,-139.6,-0.013804167,,,,-1216.565
51064.934,3.332,-139.8,-0.013836667,,,,-1216.604
51065.936,3.332,-139.7,-0.013869167,,,,-1216.643
51066.943,3.332,-139.7,-0.013901667,,,,-1216.682
51067.942,3.328,-139.8,-0.013933333,,,,-1216.72
51068.944,3.328,-139.8,-0.013965833,,,,-1216.759
51069.945,3.328,-139.7,-0.013998333,,,,-1216.798
51070.933,3.328,-139.6,-0.014030833,,,,-1216.837
51071.934,3.328,-139.5,-0.0140625,,,,-1216.875
51072.934,3.328,-139.5,-0.014095,,,,-1216.914
51073.935,3.328,-139.4,-0.0141275,,,,-1216.953
51074.933,3.324,-139.6,-0.01416,,,,-1216.992
51075.948,3.324,-139.7,-0.0141925,,,,-1217.031
51076.946,3.324,-139.6,-0.014224167,,,,-1217.069
51077.936,3.32,-139.5,-0.014256667,,,,-1217.108
51078.937,3.324,-139.2,-0.014289167,,,,-1217.147
51079.939,3.324,-139.8,-0.014321667,,,,-1217.186
51080.941,3.32,-139.5,-0.014353333,,,,-1217.224
51081.941,3.32,-139.4,-0.014385833,,,,-1217.263
51082.944,3.32,-139.3,-0.014418333,,,,-1217.302
51083.933,3.32,-139.3,-0.01445,,,,-1217.34
51084.936,3.32,-139.2,-0.0144825,,,,-1217.379
51085.94,3.32,-139.4,-0.014515,,,,-1217.418
51086.945,3.32,-139.2,-0.014546667,,,,-1217.456
51087.933,3.316,-139.1,-0.014579167,,,,-1217.495
51088.933,3.316,-139.1,-0.014611667,,,,-1217.534
51089.936,3.316,-139.2,-0.014644167,,,,-1217.573
51090.939,3.316,-139.1,-0.014675833,,,,-1217.611
51091.943,3.316,-139.1,-0.014708333,,,,-1217.65
51092.947,3.316,-139,-0.01474,,,,-1217.688
51093.934,3.316,-139.2,-0.0147725,,,,-1217.727
51094.939,3.316,-139.1,-0.014805,,,,-1217.766
51095.941,3.316,-139.3,-0.0148375,,,,-1217.805
51096.944,3.312,-139.1,-0.014869167,,,,-1217.843
51097.944,3.312,-139.2,-0.014901667,,,,-1217.882
51098.934,3.312,-139.1,-0.014934167,,,,-1217.921
51099.933,3.312,-139,-0.014965833,,,,-1217.959
51100.933,3.312,-139,-0.014998333,,,,-1217.998
51101.935,3.308,-138.6,-0.01503,,,,-1218.036
51102.937,3.312,-138.9,-0.0150625,,,,-1218.075
